llm_name,article_key,gold_epu,gold_who,gold_actions,gold_effects,gold_mention_foreign,gold_mainly_foreign,disagreement_flag,newspaper,year,content_len,condition,epu_pred,epu_correct,confidence,focus_excerpt,excerpt_in_target,json_valid,aux_mean,task_completion_count,who_pred,who_correct,who_present,actions_pred,actions_correct,actions_present,effects_pred,effects_correct,effects_present,mention_foreign_pred,mention_foreign_correct,mention_foreign_present,mainly_foreign_pred,mainly_foreign_correct,mainly_foreign_present
google/gemini-2.5-flash,Current_411,1,1,1,0,1,1,0,LAT,1993,9813,multi_focus_epu_first,1.0,1.0,1.0,"However, they are heading home today uncertain whether the Clinton Administration will obtain an agreement with strong enough anti-dumping provisions that they will be able to support it.",1,1,0.8,5,1.0,1.0,1,1.0,1.0,1,1.0,0.0,1,1.0,1.0,1,1.0,1.0,1
google/gemini-2.5-flash,Current_411,1,1,1,0,1,1,0,LAT,1993,9813,multi_focus_epu_last,1.0,1.0,1.0,"However, they are heading home today uncertain whether the Clinton Administration will obtain an agreement with strong enough anti-dumping provisions that they will be able to support it.",1,1,0.6,5,0.0,0.0,1,1.0,1.0,1,0.0,1.0,1,1.0,1.0,1,0.0,0.0,1
google/gemini-2.5-flash,Current_769,1,0,0,1,0,0,0,LAT,2001,11351,single_focus,1.0,1.0,0.9,"Both the Hawaii State Teachers Assn., representing nearly 13,000 teachers, and the isniversity of Hawaii Professional Assembly, with 3,100 faculty members, began walking the picket line at 6 a.m. Thursday, after separate negotiations with the state b",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-2.5-flash,Current_769,1,0,0,1,0,0,0,LAT,2001,11351,multi_focus_epu_first,1.0,1.0,0.95,"Strike's Effects May Spread in State The walkout comes at a delicate time for Hawaii, which is now facing uncertain economic prospects like the rest of the nation.",1,1,0.8,5,0.0,1.0,1,1.0,0.0,1,1.0,1.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-2.5-flash,Current_769,1,0,0,1,0,0,0,LAT,2001,11351,multi_focus_epu_last,1.0,1.0,0.9,Strike's Effects May Spread in State,1,1,0.6,5,-1.0,0.0,1,1.0,0.0,1,1.0,1.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-2.5-flash,Current_98,1,0,1,0,1,1,1,DMNB,2000,3246,single_focus,0.0,0.0,1.0,"Analysts said the shift back to high-tech was more symptomatic of overalluncertaintyin the market, rather than any bargain hunting by investors.",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-2.5-flash,Current_98,1,0,1,0,1,1,1,DMNB,2000,3246,multi_focus_epu_first,0.0,0.0,1.0,Analysts said the shift back to high-tech was more symptomatic of overall uncertainty in the market,0,1,0.2,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,1.0,1,0.0,0.0,1
google/gemini-2.5-flash,Current_98,1,0,1,0,1,1,1,DMNB,2000,3246,multi_focus_epu_last,0.0,0.0,1.0,"Analysts said the shift back to high-tech was more symptomatic of overall uncertainty in the market, rather than any bargain hunting by investors.",0,1,0.6,5,0.0,1.0,1,0.0,0.0,1,0.0,1.0,1,1.0,1.0,1,0.0,0.0,1
google/gemini-2.5-flash,Current_58,1,0,1,0,1,0,1,SFC,2009,4912,single_focus,1.0,1.0,0.9,"While Washington is telling us to lend, lend, lend, regulators are combing through our loans and insisting that we value loans based on the depressed market, not the values on which they were made. ... As long as regulators continue these policies, t",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-2.5-flash,Current_58,1,0,1,0,1,0,1,SFC,2009,4912,multi_focus_epu_first,1.0,1.0,0.9,"Everyone agrees some policy changes are needed, but we probably don't need more rules - just better ones.",1,1,0.6,5,0.0,1.0,1,1.0,1.0,1,1.0,0.0,1,0.0,0.0,1,0.0,1.0,1
google/gemini-2.5-flash,Current_58,1,0,1,0,1,0,1,SFC,2009,4912,multi_focus_epu_last,1.0,1.0,0.9,"Everyone agrees some policy changes are needed, but we probably don't need more rules - just better ones.",1,1,0.6,5,0.0,1.0,1,1.0,1.0,1,1.0,0.0,1,0.0,0.0,1,0.0,1.0,1
google/gemini-2.5-flash,Current_1440,0,0,0,0,0,0,0,LAT,1987,8557,single_focus,0.0,1.0,0.9,"Decade of isncertainty? None of the labels stuck. But now the nameless '90s can be baptized at last, at the point of a gun: It's the Time of the Warlords.",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-2.5-flash,Current_1440,0,0,0,0,0,0,0,LAT,1987,8557,multi_focus_epu_first,0.0,1.0,1.0,The warlord's habitat is a vacuum -- the collapse of central authority. And his ideology seldom ventures beyond the mercenary.,1,1,0.0,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,1.0,0.0,1
google/gemini-2.5-flash,Current_1440,0,0,0,0,0,0,0,LAT,1987,8557,multi_focus_epu_last,0.0,1.0,0.9,The warlord's habitat is a vacuum -- the collapse of central authority.,1,1,0.6,5,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,1.0,0.0,1
google/gemini-2.5-flash,Current_1870,1,0,1,0,0,0,0,SFC,1997,6370,single_focus,1.0,1.0,0.95,This issue is far from settled. The Republican-controlled Congress has the authority to veto the EPA proposal.,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-2.5-flash,Current_1870,1,0,1,0,0,0,0,SFC,1997,6370,multi_focus_epu_first,1.0,1.0,0.9,The Republican-controlled Congress has the authority to veto the EPA proposal.,1,1,0.6,5,1.0,0.0,1,1.0,1.0,1,1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-2.5-flash,Current_1870,1,0,1,0,0,0,0,SFC,1997,6370,multi_focus_epu_last,1.0,1.0,0.9,This issue is far from settled. The Republican-controlled Congress has the authority to veto the EPA proposal.,1,1,0.6,5,1.0,0.0,1,1.0,1.0,1,1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-2.5-flash,Midcentury_5357,1,0,1,1,0,0,0,CHI,1987,5146,single_focus,1.0,1.0,0.9,"Bodmer says the, rate freeze would promote certainty over energy costsi ' ' He figures the rate stability would be the equivalent of pump­ing $765 million into the Chicago economy over five years. And this greater certainty would allow industry to pl",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-2.5-flash,Midcentury_5357,1,0,1,1,0,0,0,CHI,1987,5146,multi_focus_epu_first,1.0,1.0,0.95,Effect of rate increase on city's economy in dispute,1,1,1.0,5,0.0,1.0,1,1.0,1.0,1,1.0,1.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-2.5-flash,Midcentury_5357,1,0,1,1,0,0,0,CHI,1987,5146,multi_focus_epu_last,1.0,1.0,0.9,Effect of rate increase on city's economy in dispute,1,1,1.0,5,0.0,1.0,1,1.0,1.0,1,1.0,1.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-2.5-flash,Current_1275,0,0,0,0,0,0,0,DMNB,2009,8038,single_focus,0.0,1.0,1.0,Businesses are understandably reluctant to sign long-term real estate deals with the verdict on theeconomy stilluncertain.,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-2.5-flash,Current_1275,0,0,0,0,0,0,0,DMNB,2009,8038,multi_focus_epu_first,0.0,1.0,1.0,Businesses are understandably reluctant to sign long-term real estate deals with the verdict on the economy still uncertain.,0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-2.5-flash,Current_1275,0,0,0,0,0,0,0,DMNB,2009,8038,multi_focus_epu_last,0.0,1.0,1.0,Businesses are understandably reluctant to sign long-term real estate deals with the verdict on the economy still uncertain.,0,1,1.0,5,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-2.5-flash,Current_15,0,0,0,0,0,0,0,NYT,2000,1285,single_focus,0.0,1.0,0.95,"Instead, they are taking the huge amounts of government-provided low-cost electricity they would have used for producing aluminum and selling it back to the government for as much as 20 times what they paid.",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-2.5-flash,Current_15,0,0,0,0,0,0,0,NYT,2000,1285,multi_focus_epu_first,1.0,0.0,0.9,there is a fortune to be made these days in not producing aluminum.,1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-2.5-flash,Current_15,0,0,0,0,0,0,0,NYT,2000,1285,multi_focus_epu_last,0.0,1.0,0.9,there is a fortune to be made these days in not producing aluminum.,1,1,1.0,5,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-2.5-flash,Current_50,0,0,0,0,0,0,0,MIHB,2011,6806,single_focus,0.0,1.0,1.0,we have yet to see how artists will interpret our economically and politically fraught times.,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-2.5-flash,Current_50,0,0,0,0,0,0,0,MIHB,2011,6806,multi_focus_epu_first,0.0,1.0,0.9,"The art world has become tto vast for any one style or movement to dominate. And while the contemporary art market has largely recovered from the crash of 2008, we have yet to see how artists will interpret our economically and politically fraught ti",1,1,0.2,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
google/gemini-2.5-flash,Current_50,0,0,0,0,0,0,0,MIHB,2011,6806,multi_focus_epu_last,0.0,1.0,0.9,we have yet to see how artists will interpret our economically and politically fraught times.,1,1,0.8,5,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,0.0,1.0,1
google/gemini-2.5-flash,Current_1945,0,0,0,0,0,0,0,LAT,2011,9505,single_focus,0.0,1.0,1.0,"He pushed administration energy policies designed to btost automobile fuel efficiency and subsidize electric vehicles, saying they would lead to new manufacturing jobs and wean the is.S. off imported oil.",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-2.5-flash,Current_1945,0,0,0,0,0,0,0,LAT,2011,9505,multi_focus_epu_first,1.0,0.0,0.9,"Asked if Obama's healthcare plan made a difference in her life, she said she was tto busy to follow the debate surrounding its passage.",1,1,0.6,5,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
google/gemini-2.5-flash,Current_1945,0,0,0,0,0,0,0,LAT,2011,9505,multi_focus_epu_last,1.0,0.0,0.9,"Another large spike in gas prices, she fears, could sever her fraying link to the middle class, to her western Indiana home, to self-sufficiency.",1,1,0.6,5,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
google/gemini-2.5-flash,Current_1971,0,0,0,0,0,0,0,SFC,2007,8596,single_focus,0.0,1.0,1.0,"America is teetering on the brink of a recession, which some experts believe could be a long and crippling one, we keep hearing. But you'd never know it from the relentless, endlessly variable and apparently welcome pleas to spend ourselves deeper an",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-2.5-flash,Current_1971,0,0,0,0,0,0,0,SFC,2007,8596,multi_focus_epu_first,0.0,1.0,1.0,"America is teetering on the brink of a recession, which some experts believe could be a long and crippling one, we keep hearing. But you'd never know it from the relentless, endlessly variable and apparently welcome pleas to spend ourselves deeper an",1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-2.5-flash,Current_1971,0,0,0,0,0,0,0,SFC,2007,8596,multi_focus_epu_last,0.0,1.0,1.0,"America is teetering on the brink of a recession, which some experts believe could be a long and crippling one, we keep hearing. But you'd never know it from the relentless, endlessly variable and apparently welcome pleas to spend ourselves deeper an",1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-2.5-flash,Current_1560,1,0,1,0,1,1,0,MIHB,1992,4975,single_focus,1.0,1.0,0.9,"A major threat to Yeltsin could come as early as December, when Russia's Congress meets to endorse or repudiate his economic -reform and nuclear-disarmament policies.",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-2.5-flash,Current_1560,1,0,1,0,1,1,0,MIHB,1992,4975,multi_focus_epu_first,1.0,1.0,0.9,"A major threat to Yeltsin could come as early as December, when Russia's Congress meets to endorse or repudiate his economic -reform and nuclear-disarmament policies.",1,1,0.8,5,1.0,0.0,1,1.0,1.0,1,0.0,1.0,1,1.0,1.0,1,1.0,1.0,1
google/gemini-2.5-flash,Current_1560,1,0,1,0,1,1,0,MIHB,1992,4975,multi_focus_epu_last,1.0,1.0,0.9,"A major threat to Yeltsin could come as early as December, when Russia's Congress meets to endorse or repudiate his economic -reform and nuclear-disarmament policies.",1,1,0.6,5,1.0,0.0,1,1.0,1.0,1,1.0,0.0,1,1.0,1.0,1,1.0,1.0,1
google/gemini-2.5-flash,Current_1791,1,0,1,0,0,0,0,DMNB,2000,5650,single_focus,1.0,1.0,1.0,"Settlement talks that fell apart over the weekend, coupled with a judge's scathing verdict late Monday, are contributing touncertaintyamong investors. What was once unthinkable, a breakup of the software giant, now appears to be a possibility.And no ",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-2.5-flash,Current_1791,1,0,1,0,0,0,0,DMNB,2000,5650,multi_focus_epu_first,1.0,1.0,0.95,"Along the way, the case could be scuttled by changes in the marketplace or at the White House after the November election.",1,1,0.6,5,1.0,0.0,1,1.0,1.0,1,1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-2.5-flash,Current_1791,1,0,1,0,0,0,0,DMNB,2000,5650,multi_focus_epu_last,1.0,1.0,1.0,"And no one knows what a breakup of Microsoft would mean for all the ""new economy"" companies that have been driving the stock market in recent years.",0,1,0.6,5,1.0,0.0,1,1.0,1.0,1,1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-2.5-flash,Midcentury_6461,0,0,0,0,0,0,0,WPO,1988,3898,single_focus,1.0,0.0,0.9,"He said he did not expect Pakistan's support for the Afghjan cause to waver, both because of its wish to help fellow Moslems and for oth­er, nonreligious reasons, such as the indirect btost to Pakistan's economy through funds brought in by aid organi",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-2.5-flash,Midcentury_6461,0,0,0,0,0,0,0,WPO,1988,3898,multi_focus_epu_first,1.0,0.0,1.0,uncertain about future Pakistani support for their cSuse.,1,1,0.0,5,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1
google/gemini-2.5-flash,Midcentury_6461,0,0,0,0,0,0,0,WPO,1988,3898,multi_focus_epu_last,1.0,0.0,0.9,uncertain about future Pakistani support for their cSuse.,1,1,0.0,5,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1
google/gemini-2.5-flash,Current_1087,1,0,1,1,1,1,0,DMNB,1995,8234,single_focus,1.0,1.0,1.0,All the plans are expected to be on the table when the president meets with the Republican leaders. But it was uncertain whether they would be able to turn to serious negotiations.,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-2.5-flash,Current_1087,1,0,1,1,1,1,0,DMNB,1995,8234,multi_focus_epu_first,1.0,1.0,0.9,But it was uncertain whether they would be able to turn to serious negotiations.,0,1,0.4,5,1.0,0.0,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1
google/gemini-2.5-flash,Current_1087,1,0,1,1,1,1,0,DMNB,1995,8234,multi_focus_epu_last,1.0,1.0,1.0,"Benefit checks for about 3.3 million veterans will not go out beginning Friday, because budget negotiators could not agree on a plan to end the partial government shutdown.",1,1,0.4,5,1.0,0.0,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1
google/gemini-2.5-flash,Current_1588,0,0,0,0,1,1,0,NYT,2003,1020,single_focus,1.0,0.0,0.8,"Panicked by Mr. da Silva's past as a fiery labor leader, traders sent Brazilian bonds and the currency tumbling last fall.",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-2.5-flash,Current_1588,0,0,0,0,1,1,0,NYT,2003,1020,multi_focus_epu_first,0.0,1.0,0.9,"Summing up his first 12 months as president, Mr. da Silva, the first working-class Brazilian to win the office, said his government had been forced to resort to old-fashioned fiscal discipline to stave off the economic collapse that ltomed at the sta",1,1,0.2,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,1.0,1,0.0,0.0,1
google/gemini-2.5-flash,Current_1588,0,0,0,0,1,1,0,NYT,2003,1020,multi_focus_epu_last,0.0,1.0,1.0,"President Luiz Inácio Lula da Silva, defending the unpopular pro-market policies he once demonized but which have marked his first year in office, said on Thursday that the sacrifices Brazilians had made this year would be repaid with sustained econo",1,1,0.8,5,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,1.0,1.0,1,0.0,0.0,1
google/gemini-2.5-flash,Current_1182,0,0,0,0,0,0,0,MIHB,1994,9527,single_focus,0.0,1.0,1.0,"To the extent you believe predictions about interest rates, inflation and other market conditions can be accurately made, you may want to buffer your portfolio accordingly.",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-2.5-flash,Current_1182,0,0,0,0,0,0,0,MIHB,1994,9527,multi_focus_epu_first,0.0,1.0,0.95,That's a sign investors are nervous about where the market may be headed.,1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-2.5-flash,Current_1182,0,0,0,0,0,0,0,MIHB,1994,9527,multi_focus_epu_last,0.0,1.0,1.0,"That's a sign investors are nervous about where the market may be headed. 'The market can be scary, and it can be scary for a long time,' said Harold Evensky, a financial planner in Coral Gables.",0,1,1.0,5,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-2.5-flash,Midcentury_5796,1,0,0,1,0,0,1,NYT,2003,3594,single_focus,1.0,1.0,1.0,"Tile request comes ns the city hashes out larger questions about the waterfront's future in a study of Piers 6 through 12. The study, being conduct­ed by Hamilton, Rnblnovltz & Als- chuler, Is to be completed by the end of September nnd has raised th",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-2.5-flash,Midcentury_5796,1,0,0,1,0,0,1,NYT,2003,3594,multi_focus_epu_first,1.0,1.0,0.9,the uncertainty over his future was cost­ing him those contracts.,1,1,0.8,5,0.0,1.0,1,1.0,0.0,1,1.0,1.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-2.5-flash,Midcentury_5796,1,0,0,1,0,0,1,NYT,2003,3594,multi_focus_epu_last,1.0,1.0,0.9,the uncertainty over his future was cost­ing him those contracts.,1,1,0.8,5,0.0,1.0,1,1.0,0.0,1,1.0,1.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-2.5-flash,Current_1650,1,0,1,0,0,0,1,SFC,1998,8181,single_focus,0.0,0.0,1.0,"Like nearly every Strauss opera, ``Arabella'' has two protagonists -- the soprano and the orchestra -- and the best thing about the San Francisco Opera production that opened at the War Memorial Opera House Saturday night was finding those key roles ",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-2.5-flash,Current_1650,1,0,1,0,0,0,1,SFC,1998,8181,multi_focus_epu_first,0.0,0.0,1.0,"Like nearly every Strauss opera, ``Arabella'' has two protagonists -- the soprano and the orchestra",1,1,0.2,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
google/gemini-2.5-flash,Current_1650,1,0,1,0,0,0,1,SFC,1998,8181,multi_focus_epu_last,0.0,0.0,1.0,"Like nearly every Strauss opera, ``Arabella'' has two protagonists -- the soprano and the orchestra -- and the best thing about the San Francisco Opera production that opened at the War Memorial Opera House Saturday night was finding those key roles ",1,1,0.2,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
google/gemini-2.5-flash,Current_1882,0,0,0,0,0,0,0,LAT,2005,22558,single_focus,0.0,1.0,1.0,Whitey Rasmussen shows off the 8-pound striped bass he caught on the Sacramento River. He's pushing for a raise in the minimum size of stripers anglers can keep.,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-2.5-flash,Current_1882,0,0,0,0,0,0,0,LAT,2005,22558,multi_focus_epu_first,0.0,1.0,0.9,He's pushing for a raise in the minimum size of stripers anglers can keep.,1,1,0.2,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
google/gemini-2.5-flash,Current_1882,0,0,0,0,0,0,0,LAT,2005,22558,multi_focus_epu_last,0.0,1.0,1.0,He's pushing for a raise in the minimum size of stripers anglers can keep.,1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-2.5-flash,Current_134,1,0,0,1,0,0,1,NYT,2010,8039,single_focus,1.0,1.0,0.9,It's simply protected by the creation of a county plan that could be changed at any point.,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-2.5-flash,Current_134,1,0,0,1,0,0,1,NYT,2010,8039,multi_focus_epu_first,1.0,1.0,0.9,leaving the remaining parcel's fate uncertain. ... It's simply protected by the creation of a county plan that could be changed at any point.,0,1,0.6,5,1.0,0.0,1,1.0,0.0,1,1.0,1.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-2.5-flash,Current_134,1,0,0,1,0,0,1,NYT,2010,8039,multi_focus_epu_last,1.0,1.0,0.9,leaving the remaining parcel's fate uncertain. ... It's simply protected by the creation of a county plan that could be changed at any point.,0,1,0.6,5,-1.0,0.0,1,1.0,0.0,1,1.0,1.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-2.5-flash,Current_449,1,0,1,1,0,0,1,LAT,2003,22427,single_focus,0.0,0.0,0.9,"PROMISES: ""I will pay full attention to this job,"" Arnold Schwarzenegger declared at a news conference in Los Angeles, his first as governor-elect. He repeated a vow to roll back the car tax.",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-2.5-flash,Current_449,1,0,1,1,0,0,1,LAT,2003,22427,multi_focus_epu_first,0.0,0.0,0.9,"""I will pay full attention to this job,"" Arnold Schwarzenegger declared at a news conference in Los Angeles, his first as governor-elect. He repeated a vow to roll back the car tax.",1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-2.5-flash,Current_449,1,0,1,1,0,0,1,LAT,2003,22427,multi_focus_epu_last,0.0,0.0,1.0,He repeated a vow to roll back the car tax.,1,1,0.6,5,0.0,1.0,1,0.0,0.0,1,0.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-2.5-flash,Current_326,1,0,1,0,1,1,0,SFC,1998,4874,single_focus,0.0,0.0,0.9,Many investors are concerned about political uncertainty and the impact Russia's problems could have on an already fragile world economy.,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
