article_key,condition,llm_name,single_long_control_epu_pred,single_long_control_epu_correct,single_long_control_confidence,single_long_control_focus_excerpt,single_long_control_excerpt_in_target,single_long_control_json_valid,single_long_control_parse_status,single_long_control_raw_json,single_long_control_who_pred,single_long_control_who_correct,single_long_control_who_requested,single_long_control_who_present,single_long_control_actions_pred,single_long_control_actions_correct,single_long_control_actions_requested,single_long_control_actions_present,single_long_control_effects_pred,single_long_control_effects_correct,single_long_control_effects_requested,single_long_control_effects_present,single_long_control_mention_foreign_pred,single_long_control_mention_foreign_correct,single_long_control_mention_foreign_requested,single_long_control_mention_foreign_present,single_long_control_mainly_foreign_pred,single_long_control_mainly_foreign_correct,single_long_control_mainly_foreign_requested,single_long_control_mainly_foreign_present,single_long_control_requested_task_count,single_long_control_task_completion_count,single_long_control_completion_share,single_long_control_aux_mean
Current_814,single_long_control,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.72,"Economists say it's uncertain whether Chávez's new model, greatly dependent on high oil prices, is sustainable.",1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.72,
  ""focus_excerpt"": ""Economists say it's uncertain whether Chávez's new model, greatly dependent on high oil prices, is sustainable."",
  ""who"": ""Economists and policy observers evaluating Venezuela's Chávez government"",
  ""actions"": ""State-directed social spending, government loans to cooperatives, banking regulations requiring loans to favored sectors, state-owned company formation, mandatory contributions to community funds"",
  ""effects"": ""Uncertainty about the sustainability of Chávez's socialist economic model and its effects on Venezuela's economy and private enterprise""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1650,single_long_control,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.99,"Like nearly every Strauss opera, ``Arabella'' has two protagonists -- the soprano and the orchestra -- and the best thing about the San Francisco Opera production that opened at the War Memorial Opera House Saturday night was finding those key roles in gtod hands.",1,1,ok,"{""epu"": 0, ""confidence"": 0.99, ""focus_excerpt"": ""Like nearly every Strauss opera, ``Arabella'' has two protagonists -- the soprano and the orchestra -- and the best thing about the San Francisco Opera production that opened at the War Memorial Opera House Saturday night was finding those key roles in gtod hands.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_1448,single_long_control,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.72,"it was 'unlikely' the bank would be able to meet the new, more stringent Federal requirements for capital reserve, which is the cash cushion against losses. If GlenFed fails to meet the new standard, it could be required to submit a capital plan to regulators or consent to other regulatory action.",0,1,ok,"{""epu"": 1, ""confidence"": 0.72, ""focus_excerpt"": ""it was 'unlikely' the bank would be able to meet the new, more stringent Federal requirements for capital reserve, which is the cash cushion against losses. If GlenFed fails to meet the new standard, it could be required to submit a capital plan to regulators or consent to other regulatory action.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1898,single_long_control,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.85,No one really knows what's going to happen in the next few months. The market could turn to bear or a roaring bull.,1,1,ok,"{""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""No one really knows what's going to happen in the next few months. The market could turn to bear or a roaring bull.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_125,single_long_control,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.7,"The Bush administration issued rules giving a special emergency board led by Alan Greenspan wide discretion to support the troubled airline industry, even allowing it to use government-backed loans to underwrite mergers if it sees fit.",1,1,ok,"{""epu"": 1, ""confidence"": 0.7, ""focus_excerpt"": ""The Bush administration issued rules giving a special emergency board led by Alan Greenspan wide discretion to support the troubled airline industry, even allowing it to use government-backed loans to underwrite mergers if it sees fit.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_32,single_long_control,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.85,"After more than $1 billion in late 1990s investments in telecommunications companies, Internet start-ups and movie theaters went bust, Mr. Hicks and his partners decreed in 2000 that the firm would clean up its act - and refurbish its reputation - with a back-to-basics strategy.",1,1,ok,"{""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""After more than $1 billion in late 1990s investments in telecommunications companies, Internet start-ups and movie theaters went bust, Mr. Hicks and his partners decreed in 2000 that the firm would clean up its act - and refurbish its reputation - with a back-to-basics strategy.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_7951,single_long_control,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.98,Can a publication so identified with one person survive after the person has left?,1,1,ok,"{""epu"": 0, ""confidence"": 0.98, ""focus_excerpt"": ""Can a publication so identified with one person survive after the person has left?""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_523,single_long_control,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.85,"The immediate cause of that decline was the plan for a so-called 'super tax' of 40 percent on mining profits. This was the subject of a barrage of attacks from mining companies that put projects on hold and accused the government of undermining Australia and its currency, driving investors to other mineral-rich nations.",0,1,ok,"{""epu"": 1, ""confidence"": 0.85, ""focus_excerpt"": ""The immediate cause of that decline was the plan for a so-called 'super tax' of 40 percent on mining profits. This was the subject of a barrage of attacks from mining companies that put projects on hold and accused the government of undermining Australia and its currency, driving investors to other mineral-rich nations.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1945,single_long_control,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.72,"He pushed administration energy policies designed to btost automobile fuel efficiency and subsidize electric vehicles, saying they would lead to new manufacturing jobs and wean the is.S. off imported oil.",1,1,ok,"{""epu"": 1, ""confidence"": 0.72, ""focus_excerpt"": ""He pushed administration energy policies designed to btost automobile fuel efficiency and subsidize electric vehicles, saying they would lead to new manufacturing jobs and wean the is.S. off imported oil.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_199,single_long_control,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.85,uncertainty has been building in how earnings will play out over the next four weeks,1,1,ok,"{""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""uncertainty has been building in how earnings will play out over the next four weeks""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1857,single_long_control,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.85,"the city's ''basic budget outltok remains unchanged'' from his gltomy preliminary predictions in February. He said his executive budget for the 1989 fiscal year, to be proposed May 9, would contain no money to restore $221 million in already announced service cuts.",1,1,ok,"{""epu"":1,""confidence"":0.85,""focus_excerpt"":""the city's ''basic budget outltok remains unchanged'' from his gltomy preliminary predictions in February. He said his executive budget for the 1989 fiscal year, to be proposed May 9, would contain no money to restore $221 million in already announced service cuts.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_411,single_long_control,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.93,they are heading home today uncertain whether the Clinton Administration will obtain an agreement with strong enough anti-dumping provisions that they will be able to support it.,1,1,ok,"{""epu"": 1, ""confidence"": 0.93, ""focus_excerpt"": ""they are heading home today uncertain whether the Clinton Administration will obtain an agreement with strong enough anti-dumping provisions that they will be able to support it.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_689,single_long_control,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.7,"the bulk of the speech focused on domestic policies. [Vladimir V. Putin] called for wide-ranging measures to reverse Russia's sharp population decline, including giving nearly $10,000 to women who have a second child.",1,1,ok,"{""epu"": 0, ""confidence"": 0.7, ""focus_excerpt"": ""the bulk of the speech focused on domestic policies. [Vladimir V. Putin] called for wide-ranging measures to reverse Russia's sharp population decline, including giving nearly $10,000 to women who have a second child.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1424,single_long_control,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.92,"Republican Sens. Kay Bailey Hutchison and John Cornyn, who said they do not oppose a federal mandate for clean energy sources, have nevertheless blocked it by preventing the energy bill from going to a conference committee. They oppose separate provisions that would repeal tax incentives for oil and gas producers.",0,1,ok,"{""epu"": 1, ""confidence"": 0.92, ""focus_excerpt"": ""Republican Sens. Kay Bailey Hutchison and John Cornyn, who said they do not oppose a federal mandate for clean energy sources, have nevertheless blocked it by preventing the energy bill from going to a conference committee. They oppose separate provisions that would repeal tax incentives for oil and gas producers.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1608,single_long_control,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.82,"many Western governments, including the United States, remain wary of the depth of his commitment to withdraw support from terror groups and thus maintain embargoes and sanctions imposed years ago",0,1,ok,"{""epu"": 0, ""confidence"": 0.82, ""focus_excerpt"": ""many Western governments, including the United States, remain wary of the depth of his commitment to withdraw support from terror groups and thus maintain embargoes and sanctions imposed years ago""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_38,single_long_control,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.85,It comes just two weeks before the Federal Reserve's Open Market Committee meets to decide whether another hike in short-term interest rates is warranted.,1,1,ok,"{""epu"": 1, ""confidence"": 0.85, ""focus_excerpt"": ""It comes just two weeks before the Federal Reserve's Open Market Committee meets to decide whether another hike in short-term interest rates is warranted.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1502,single_long_control,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.75,Welcome to Main Street of Campaign 1996--the road President Clinton and Republican challenger Bob Dole will travel almost obsessively through the Nov. 5 election.,1,1,ok,"{""epu"": 0, ""confidence"": 0.75, ""focus_excerpt"": ""Welcome to Main Street of Campaign 1996--the road President Clinton and Republican challenger Bob Dole will travel almost obsessively through the Nov. 5 election.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_892,single_long_control,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.75,"Having twice failed in recent years to win approval of police bond measures, Los Angeles city leaders face the added challenge this year of overcoming the public discord over Mayor James K. Hahn's decision not to back Police Chief Bernard Parks for another term.",1,1,ok,"{""epu"": 0, ""confidence"": 0.75, ""focus_excerpt"": ""Having twice failed in recent years to win approval of police bond measures, Los Angeles city leaders face the added challenge this year of overcoming the public discord over Mayor James K. Hahn's decision not to back Police Chief Bernard Parks for another term.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1552,single_long_control,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.72,The money will fund an unprecedented project to protect graduate education from the uncertainties of federal research funding.,1,1,ok,"{""epu"": 1, ""confidence"": 0.72, ""focus_excerpt"": ""The money will fund an unprecedented project to protect graduate education from the uncertainties of federal research funding.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_882,single_long_control,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.75,"a certain Bush victory would remove the possibility of the repeal of some of the more investor-friendly tax cuts, such as capital gains and dividends. But in a simpler sense, Mr. Bush's remaining in office would mean little to no uncertainty about the future of White House policy.",0,1,ok,"{""epu"": 1, ""confidence"": 0.75, ""focus_excerpt"": ""a certain Bush victory would remove the possibility of the repeal of some of the more investor-friendly tax cuts, such as capital gains and dividends. But in a simpler sense, Mr. Bush's remaining in office would mean little to no uncertainty about the future of White House policy.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1209,single_long_control,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.75,"Economic problems and the repeal of apartheid in South Africa, Lesotho's overpowering neighbor on all sides, raise even more questions about what lies ahead.",1,1,ok,"{""epu"": 0, ""confidence"": 0.75, ""focus_excerpt"": ""Economic problems and the repeal of apartheid in South Africa, Lesotho's overpowering neighbor on all sides, raise even more questions about what lies ahead.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_34,single_long_control,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.7,"as each government seeks to shape Hong Kong in its own image, they argue about everything from how much democracy it should have to how it should cleanse its polluted harbor",1,1,ok,"{""epu"": 0, ""confidence"": 0.7, ""focus_excerpt"": ""as each government seeks to shape Hong Kong in its own image, they argue about everything from how much democracy it should have to how it should cleanse its polluted harbor""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1157,single_long_control,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.92,"Congress and the Obama administration...employment-based immigration and temporary-worker programs should be allowed to fluctuate with economic cycles, rather than being subject to rigid quotas. That means numbers should go up when the economy grows but fall during recessions.",0,1,ok,"{""epu"": 1, ""confidence"": 0.92, ""focus_excerpt"": ""Congress and the Obama administration...employment-based immigration and temporary-worker programs should be allowed to fluctuate with economic cycles, rather than being subject to rigid quotas. That means numbers should go up when the economy grows but fall during recessions.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_2037,single_long_control,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.85,"Philanthropy, one of the nation's most spectacular growth industries for the last decade, is feeling the pinch of the market turnaround",1,1,ok,"{""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""Philanthropy, one of the nation's most spectacular growth industries for the last decade, is feeling the pinch of the market turnaround""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_100,single_long_control,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.95,blue-chip multinational stocks--caution and skepticism since 1994 actually have been severely detrimental to investors' financial health,1,1,ok,"{""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""blue-chip multinational stocks--caution and skepticism since 1994 actually have been severely detrimental to investors' financial health""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_501,single_long_control,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.95,"Portugal was a rural society, isolated, insular and dirt ptor: Per capita income was about $2 per day.",1,1,ok,"{""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""Portugal was a rural society, isolated, insular and dirt ptor: Per capita income was about $2 per day.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_320,single_long_control,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.75,People are more willing to defer needed expenditures in times of economic need and uncertainty,0,1,ok,"{""epu"":0,""confidence"":0.75,""focus_excerpt"":""People are more willing to defer needed expenditures in times of economic need and uncertainty""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_191,single_long_control,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.85,"despite encouraging news from the Dow and Nasdaq, a feeling of glum uncertainty hangs over the place like summer fog",1,1,ok,"{""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""despite encouraging news from the Dow and Nasdaq, a feeling of glum uncertainty hangs over the place like summer fog""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_134,single_long_control,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.82,"construction began in January 2008. Then the economy collapsed, casting the airport project in a different financial context.",1,1,ok,"{""epu"":0,""confidence"":0.82,""focus_excerpt"":""construction began in January 2008. Then the economy collapsed, casting the airport project in a different financial context.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_6247,single_long_control,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.65,amid debate about the economy's prospects and what the next move by the Federal Reserve System will be,1,1,ok,"{""epu"": 1, ""confidence"": 0.65, ""focus_excerpt"": ""amid debate about the economy's prospects and what the next move by the Federal Reserve System will be""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_868,single_long_control,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.72,"Singapore plans to spend $1 billion to promote innovative thinking in schtols, and another $2.8 billion on university research and development.",1,1,ok,"{""epu"": 1, ""confidence"": 0.72, ""focus_excerpt"": ""Singapore plans to spend $1 billion to promote innovative thinking in schtols, and another $2.8 billion on university research and development.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1447,single_long_control,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.85,"Eitelberg, too, wonders why some of the federal bailout money hasn't ended up in Hartsko's coffers. Even if his rates are relatively steep, he says, he is ultimately limited by how much money he can borrow from banks and would welcome a low-interest loan from the government.",0,1,ok,"{""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""Eitelberg, too, wonders why some of the federal bailout money hasn't ended up in Hartsko's coffers. Even if his rates are relatively steep, he says, he is ultimately limited by how much money he can borrow from banks and would welcome a low-interest loan from the government.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_438,single_long_control,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.72,"the country faces high unemployment, political uncertainty and deeply rooted corruption",0,1,ok,"{""epu"": 0, ""confidence"": 0.72, ""focus_excerpt"": ""the country faces high unemployment, political uncertainty and deeply rooted corruption""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_8062,single_long_control,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.7,"A number of Federal Reserve poliymakers Have said they believe economic growth must be slowed to a pace of about 2.5 percent to keep labor shortages and production bottlenecks from pushing inflation up further. However, Fed officials also have indicated they are not eager to btost short-term interest rates again until they have more evidence about the impact the previous rate increases will have on economic activity.",0,1,ok,"{""epu"": 1, ""confidence"": 0.7, ""focus_excerpt"": ""A number of Federal Reserve poliymakers Have said they believe economic growth must be slowed to a pace of about 2.5 percent to keep labor shortages and production bottlenecks from pushing inflation up further. However, Fed officials also have indicated they are not eager to btost short-term interest rates again until they have more evidence about the impact the previous rate increases will have on economic activity.""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_6230,single_long_control,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.55,"the cash that's being held by banks in Treasury bills will become burdensome because it attracts too much notice from— the political animals... so the banks will put pressure on the regulators to come up with a strategy that will allow them to lend money to clients who are safe in your view and my view, but not now in the regulator's view",0,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.55,
  ""focus_excerpt"": ""the cash that's being held by banks in Treasury bills will become burdensome because it attracts too much notice from— the political animals... so the banks will put pressure on the regulators to come up with a strategy that will allow them to lend money to clients who are safe in your view and my view, but not now in the regulator's view""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_928,single_long_control,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.99,"The Ghost Road is the last of a trilogy of novels set during the first World War among a group of shell-shocked, traumatized British soldiers",0,1,ok,"{""epu"": 0, ""confidence"": 0.99, ""focus_excerpt"": ""The Ghost Road is the last of a trilogy of novels set during the first World War among a group of shell-shocked, traumatized British soldiers""}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
