llm_name,article_key,gold_epu,disagreement_flag,newspaper,year,content_len,condition,target_section_id,selected_section_id,target_position,n_sections,selected_target_correct,epu_pred,epu_correct,joint_correct,confidence,focus_excerpt,excerpt_in_target,json_valid
openai/gpt-5.4-2026-03-05,Current_1795,0,0,SFC,2008,7887,medium,S3,S3,3,5,1,0,1.0,1,0.98,"the Burmese government's destruction of her village, her forced relocation to a refugee camp in Thailand",1,1
openai/gpt-5.4-2026-03-05,Current_1795,0,0,SFC,2008,7887,hard,S5,S5,5,6,1,1,0.0,0,0.98,"""she asked that her real name not be used because she is an illegal immigrant... Thanks to a new U.S. policy, Nid Paw hopes to become one of 18,000 Burmese refugees allowed to settle in the United States in 2008.""",0,1
openai/gpt-5.4-2026-03-05,Current_1795,0,0,SFC,2008,7887,very_hard,S8,S8,8,8,1,1,0.0,0,0.84,"Thanks to a new U.S. policy, Nid Paw hopes to become one of 18,000 Burmese refugees allowed to settle in the United States in 2008. Before the change in law, the Patriot Act had barred refugee status",0,1
openai/gpt-5.4-2026-03-05,Current_1932,0,0,DMNB,2001,3314,easy,S2,S2,2,3,1,0,1.0,1,0.99,"Investors refrained from making any big commitments Wednesday on Wall Street, leaving stocks little changed as the market tried to discern a trend in earnings",1,1
openai/gpt-5.4-2026-03-05,Current_1932,0,0,DMNB,2001,3314,medium,S3,S3,3,5,1,0,1.0,1,0.99,Investors refrained from making any big commitments Wednesday on Wall Street... the broader Standard & Ptor's 500 index ended up 3.90,0,1
openai/gpt-5.4-2026-03-05,Current_1932,0,0,DMNB,2001,3314,hard,S5,S5,5,6,1,0,1.0,1,0.98,"Wall Street's overall mood seems optimistic, but there's some uncertainty about whether bad earnings news has been factored completely into the cheaper prices of many stocks.",0,1
openai/gpt-5.4-2026-03-05,Current_1932,0,0,DMNB,2001,3314,very_hard,S8,S8,8,8,1,0,1.0,1,0.99,"""The general tone is positive even though the market is weighing things""",0,1
openai/gpt-5.4-2026-03-05,Current_657,1,1,NYT,1990,1073,easy,S2,S2,2,3,1,0,0.0,0,0.99,Chandra Shekhar... was installed as Prime Minister... after the 11-month-old Government of Prime Minister V. P. Singh fell on a vote of no confidence.,0,1
openai/gpt-5.4-2026-03-05,Current_657,1,1,NYT,1990,1073,medium,S3,S3,3,5,1,0,0.0,0,0.99,He said on Friday that he would face a confidence test in the lower house of Parliament before Nov. 20 to prove his support.,1,1
openai/gpt-5.4-2026-03-05,Current_657,1,1,NYT,1990,1073,hard,S5,S5,5,6,1,1,1.0,1,0.97,Mr. Singh fell on a vote of no confidence... The Singh Government had been weakened... by a debate over his affirmative-action program,0,1
openai/gpt-5.4-2026-03-05,Current_657,1,1,NYT,1990,1073,very_hard,S8,S8,8,8,1,0,0.0,0,0.99,"Mr. Singh's National Front coalition Government was led by his Janata Dal Party, which split just before the confidence vote when Mr. Shekhar, one of its members, formed a splinter group to challenge Mr. Singh.",1,1
openai/gpt-5.4-2026-03-05,Current_1233,0,0,MIHB,2002,3774,easy,S2,S2,2,3,1,0,1.0,1,0.98,What had promised to be a season of expansion has turned out to be one of sheer survival for Maximum Dance Company.,1,1
openai/gpt-5.4-2026-03-05,Current_1233,0,0,MIHB,2002,3774,medium,S3,S3,3,5,1,0,1.0,1,0.99,the company now guarantees it will be back for at least three more seasons... the company repeats this weekend in Broward County,0,1
openai/gpt-5.4-2026-03-05,Current_1233,0,0,MIHB,2002,3774,hard,S5,S5,5,6,1,0,1.0,1,0.95,"The economic downturn, which has hurt many local and national arts organizations, hit newly ambitious groups such as Maximum especially hard.",1,1
openai/gpt-5.4-2026-03-05,Current_1233,0,0,MIHB,2002,3774,very_hard,S8,S8,8,8,1,0,1.0,1,0.99,a temporary layoff of dancers and staff and generous support from patrons,1,1
openai/gpt-5.4-2026-03-05,Current_427,1,1,NYT,1988,1014,easy,S2,S2,2,3,1,1,1.0,1,0.98,"China today issued a draft of a constitution for Hong Kong that would grant considerable autonomy in economic, trade, cultural and political affairs for 50 years",1,1
openai/gpt-5.4-2026-03-05,Current_427,1,1,NYT,1988,1014,medium,S3,S3,3,5,1,1,1.0,1,0.98,there is tremendous uncertainty among Hong Kong residents about China's intentions toward the regions,1,1
openai/gpt-5.4-2026-03-05,Current_427,1,1,NYT,1988,1014,hard,S5,S5,5,6,1,1,1.0,1,0.99,critics of the draft said it would give China veto power over laws passed by the Hong Kong legislative body,1,1
openai/gpt-5.4-2026-03-05,Current_427,1,1,NYT,1988,1014,very_hard,S8,S8,8,8,1,1,1.0,1,0.99,"Despite China's assurances of autonomy, however, there is tremendous uncertainty among Hong Kong residents about China's intentions",1,1
openai/gpt-5.4-2026-03-05,Current_1157,0,1,MIHB,2009,5390,easy,S2,S2,2,3,1,1,0.0,0,0.98,"Our immigration system has been broken for too long, and the costs of that failure are growing. Getting immigration policy right is fundamental to our national interests",0,1
openai/gpt-5.4-2026-03-05,Current_1157,0,1,MIHB,2009,5390,medium,S3,S3,3,5,1,1,0.0,0,0.99,"President Barack Obama has made it clear that reform is one of his top priorities, and that is an encouraging, welcome signal.",1,1
openai/gpt-5.4-2026-03-05,Current_1157,0,1,MIHB,2009,5390,hard,S5,S5,5,6,1,1,0.0,0,0.97,"Our immigration system has been broken for too long... Getting immigration policy right is fundamental to our national interests -- our economic vitality, our diplomacy and our national security.",0,1
openai/gpt-5.4-2026-03-05,Current_1157,0,1,MIHB,2009,5390,very_hard,S8,S8,8,8,1,1,0.0,0,0.99,"Getting immigration policy right is fundamental to our national interests -- our economic vitality, our diplomacy and our national security.",1,1
openai/gpt-5.4-2026-03-05,Current_9,0,0,SFC,2009,5949,easy,S2,S2,2,3,1,0,1.0,1,0.99,Home of the San Francisco Chronicle Subscribe to the weekend Chronicle David Sirota,1,1
openai/gpt-5.4-2026-03-05,Current_9,0,0,SFC,2009,5949,medium,S3,S3,3,5,1,0,1.0,1,0.99,lost the ability to hide a public case of ocular Niagara Falls. History undoubtedly spurred,1,1
openai/gpt-5.4-2026-03-05,Current_9,0,0,SFC,2009,5949,hard,S5,S5,5,6,1,0,1.0,1,0.99,"There were also tears of prospective jubilation. Hearing a new president deliver a Rooseveltian ""we're all in this together"" speech",0,1
openai/gpt-5.4-2026-03-05,Current_9,0,0,SFC,2009,5949,very_hard,S8,S8,8,8,1,1,0.0,0,0.98,Transcending our past and beginning a new future ... America is certainly optimistic that Obama will take bold action.,0,1
openai/gpt-5.4-2026-03-05,Midcentury_1448,0,0,NYT,1992,1409,easy,S2,S2,2,3,1,1,0.0,0,0.98,"it was ""unlikely"" the bank would be able to meet the new, more stringent Federal requirements for capital reserve",0,1
openai/gpt-5.4-2026-03-05,Midcentury_1448,0,0,NYT,1992,1409,medium,S3,S3,3,5,1,1,0.0,0,0.99,"it was ""unlikely"" the bank would be able to meet the new, more stringent Federal requirements for capital reserve",0,1
openai/gpt-5.4-2026-03-05,Midcentury_1448,0,0,NYT,1992,1409,hard,S5,S5,5,6,1,1,0.0,0,0.99,"it was ""unlikely"" the bank would be able to meet the new, more stringent Federal requirements for capital reserve, which is the cash cushion against losses",0,1
openai/gpt-5.4-2026-03-05,Midcentury_1448,0,0,NYT,1992,1409,very_hard,S8,S8,8,8,1,1,0.0,0,0.99,"it was ""unlikely"" the bank would be able to meet the new, more stringent Federal requirements for capital reserve",0,1
openai/gpt-5.4-2026-03-05,Midcentury_4045,1,0,NYT,1997,4068,easy,S2,S2,2,3,1,0,0.0,0,0.98,"Starts of Housing isp 2.6%, But Key Category Is Weak: Growth Is Sluggish in Single-Family Home By Bltomberg News",1,1
openai/gpt-5.4-2026-03-05,Midcentury_4045,1,0,NYT,1997,4068,medium,S3,S3,3,5,1,0,0.0,0,0.99,"housing starts over all rose 2.6 percent in April, to an annual rate of 1.473 million",0,1
openai/gpt-5.4-2026-03-05,Midcentury_4045,1,0,NYT,1997,4068,hard,S5,S5,5,6,1,0,0.0,0,0.99,single-family housing starts rose just three-tenths of 1 percent,0,1
openai/gpt-5.4-2026-03-05,Midcentury_4045,1,0,NYT,1997,4068,very_hard,S8,S8,8,8,1,0,0.0,0,0.99,"""Single-family starts were a little bit weaker than most analysts expected,"" said Eileen Neely, manager of economic forecasting at Fannie Mae.",0,1
openai/gpt-5.4-2026-03-05,Current_32,1,1,DMNB,2003,12897,easy,S2,S2,2,3,1,0,0.0,0,0.98,"To get a fix on Hicks, Muse, Tate & Furst Inc. in the aftermath of its fall from grace, look at the deals that aren't getting done.",0,1
openai/gpt-5.4-2026-03-05,Current_32,1,1,DMNB,2003,12897,medium,S3,S3,3,5,1,0,0.0,0,0.99,It had to postpone plans for a public offering of Britain's yellow pages when financial markets turned sour over Enron Corp. and Iraq.,1,1
openai/gpt-5.4-2026-03-05,Current_32,1,1,DMNB,2003,12897,hard,S5,S5,5,6,1,0,0.0,0,0.98,"A good message, though, will only go so far. In the hot-box of private equity deal-making, nothing matters in the end but results.",0,1
openai/gpt-5.4-2026-03-05,Current_32,1,1,DMNB,2003,12897,very_hard,S8,S8,8,8,1,0,0.0,0,0.99,"A good message, though, will only go so far. In the hot-box of private equity deal-making, nothing matters in the end but results.",0,1
openai/gpt-5.4-2026-03-05,Midcentury_3167,0,0,NYT,2003,4337,easy,S2,S2,2,3,1,0,1.0,1,0.99,Stocks resumed their upward path late yesterday... Analysts attributed the upturn to technical factors... very light trading,0,1
openai/gpt-5.4-2026-03-05,Midcentury_3167,0,0,NYT,2003,4337,medium,S3,S3,3,5,1,0,1.0,1,0.97,"After losing as much as 84.56 points earlier, the Dow Jones industrial average closed up 22.81 points, or 0.2 percent... The Nasdaq composite index rose 6.34 points",0,1
openai/gpt-5.4-2026-03-05,Midcentury_3167,0,0,NYT,2003,4337,hard,S5,S5,5,6,1,0,1.0,1,0.99,"""After losing as much as 84.56 points earlier, the Dow Jones industrial average closed up 22.81 points, or 0.2 percent...""",0,1
openai/gpt-5.4-2026-03-05,Midcentury_3167,0,0,NYT,2003,4337,very_hard,S8,S1,8,8,0,0,1.0,0,0.98,"The Dow Jones industrial average gained 59.99 points, or 0.7%, to 8,975.46... The Russell 2,000 index of smaller stocks rose 0.9%",0,1
openai/gpt-5.4-2026-03-05,Current_992,0,1,DMNB,2004,423,easy,S2,S2,2,3,1,0,1.0,1,0.99,"All quiet on the data frontAt last, a quiet morning is scheduled.No electionuncertainty. No market-moving earnings reports.",1,1
openai/gpt-5.4-2026-03-05,Current_992,0,1,DMNB,2004,423,medium,S3,S3,3,5,1,0,1.0,1,0.99,someone's probably awaiting the Kansas City Fed manufacturing index at 10 a.m.,1,1
openai/gpt-5.4-2026-03-05,Current_992,0,1,DMNB,2004,423,hard,S4,S4,5,4,1,0,1.0,1,0.98,someone's probably awaiting the Kansas City Fed manufacturing index at 10 a.m. Dallas time. But don't tarry over your latte.,0,1
openai/gpt-5.4-2026-03-05,Current_992,0,1,DMNB,2004,423,very_hard,S8,S8,8,8,1,0,1.0,1,0.95,A lack of expected news means the market will focus on the unexpected.,1,1
openai/gpt-5.4-2026-03-05,Current_1113,0,0,MIHB,2002,4830,easy,S2,S2,2,3,1,0,1.0,1,0.99,"When Elizabeth and Michael Robinson got married in June, they asked for an ark ... nearly $5,000 for Heifer International, the 58-year-old nonprofit",0,1
openai/gpt-5.4-2026-03-05,Current_1113,0,0,MIHB,2002,4830,medium,S3,S3,3,5,1,0,1.0,1,0.99,"Nearly two-thirds of American adults - 64 percent - say they are looking to buy holiday gifts this year from nonprofit groups ... according to a recent survey of 1,064 adults conducted by Cone",0,1
openai/gpt-5.4-2026-03-05,Current_1113,0,0,MIHB,2002,4830,hard,S5,S5,5,6,1,0,1.0,1,0.99,Nearly two-thirds of American adults - 64 percent - say they are looking to buy holiday gifts this year from nonprofit groups ... according to a recent survey,0,1
openai/gpt-5.4-2026-03-05,Current_1113,0,0,MIHB,2002,4830,very_hard,S8,S8,8,8,1,0,1.0,1,0.96,"according to a recent survey of 1,064 adults conducted by Cone... from charities to museums to environmental groups",0,1
openai/gpt-5.4-2026-03-05,Current_487,0,0,LAT,1989,15236,easy,S2,S2,2,3,1,0,1.0,1,0.99,"At the Ctol-A-Cto ice cream company in Whittier, owner Leo Politis was looking for a new way to boost business.",0,1
openai/gpt-5.4-2026-03-05,Current_487,0,0,LAT,1989,15236,medium,S3,S3,3,5,1,0,1.0,1,0.99,"At the Ctol-A-Cto ice cream company in Whittier, owner Leo Politis was looking for a new way to boost business.",0,1
openai/gpt-5.4-2026-03-05,Current_487,0,0,LAT,1989,15236,hard,S5,S5,5,5,1,0,1.0,1,0.99,marketing his products in Europe was much simpler than breaking into the Pacific Rim countries,1,1
openai/gpt-5.4-2026-03-05,Current_487,0,0,LAT,1989,15236,very_hard,S7,S7,8,7,1,0,1.0,1,0.99,"At the Ctol-A-Cto ice cream company in Whittier, owner Leo Politis was ltoking for a new way to btost business.",1,1
openai/gpt-5.4-2026-03-05,Current_1275,0,0,DMNB,2009,8038,easy,S2,S2,2,3,1,0,1.0,1,0.98,Excuse Bob Edge if he doesn't sound panicky about the state of the Dallas office market. After 35 years of pursuing local lease deals,0,1
openai/gpt-5.4-2026-03-05,Current_1275,0,0,DMNB,2009,8038,medium,S3,S3,3,5,1,0,1.0,1,0.98,"""I opened Cushman & Wakefield's office here in 1974 and went two years without making a lease""",0,1
openai/gpt-5.4-2026-03-05,Current_1275,0,0,DMNB,2009,8038,hard,S5,S5,5,6,1,0,1.0,1,0.98,there was a pent-up business demand for office space,1,1
openai/gpt-5.4-2026-03-05,Current_1275,0,0,DMNB,2009,8038,very_hard,S8,S8,8,8,1,0,1.0,1,0.98,A rebound couldn't happen quickly enough to please worried office building owners and leasing agents.,1,1
openai/gpt-5.4-2026-03-05,Current_1820,0,0,LAT,1999,26383,easy,S2,S2,2,3,1,0,1.0,1,0.99,"Viruses are being carried to the beaches by urban runoff, the voluminous waste that spills into gutters",1,1
openai/gpt-5.4-2026-03-05,Current_1820,0,0,LAT,1999,26383,medium,S3,S3,3,5,1,0,1.0,1,0.99,Beach-sampling programs test only for bacteria--an unreliable way to look for human waste,0,1
openai/gpt-5.4-2026-03-05,Current_1820,0,0,LAT,1999,26383,hard,S4,S4,5,4,1,0,1.0,1,0.99,Viruses are being carried to the beaches by urban runoff... scientists are unable to pinpoint exactly how much danger swimmers face.,0,1
openai/gpt-5.4-2026-03-05,Current_1820,0,0,LAT,1999,26383,very_hard,S7,S7,8,7,1,0,1.0,1,0.99,"A lone virus particle could infect an unlucky child wading into the water in Santa Monica, a kayaker rowing out to sea in Newport Beach",1,1
openai/gpt-5.4-2026-03-05,Current_1319,1,1,DMNB,1998,10676,easy,S2,S2,2,3,1,0,0.0,0,0.99,"Fourth of four parts.DEL MAR, Calif. - The desperate hour had arrived for Javier Valdivia.",1,1
openai/gpt-5.4-2026-03-05,Current_1319,1,1,DMNB,1998,10676,medium,S3,S3,3,5,1,0,0.0,0,0.99,"Javier Valdivia... The starting gate blasted open, and nine rippling, snorting beasts thundered by the rail.",0,1
openai/gpt-5.4-2026-03-05,Current_1319,1,1,DMNB,1998,10676,hard,S5,S5,5,5,1,0,0.0,0,0.99,"In a year when the spread of gambling has come under intensifying fire, racetracks across the country are trotting out gimmicks",1,1
openai/gpt-5.4-2026-03-05,Current_1319,1,1,DMNB,1998,10676,very_hard,S8,S8,8,8,1,0,0.0,0,0.99,"The stakes are big for racing, which used to boast a near-monopoly on legal gambling outside Las Vegas.",1,1
openai/gpt-5.4-2026-03-05,Current_156,1,0,MIHB,1995,2200,easy,S2,S2,2,3,1,1,1.0,1,0.99,"""If you are elected, there will be a period of social and monetary uncertainty,"" Chirac told Jospin",0,1
openai/gpt-5.4-2026-03-05,Current_156,1,0,MIHB,1995,2200,medium,S3,S3,3,5,1,1,1.0,1,0.98,"""If you are elected, there will be a period of social and monetary uncertainty,"" Chirac told Jospin",0,1
openai/gpt-5.4-2026-03-05,Current_156,1,0,MIHB,1995,2200,hard,S5,S5,5,6,1,1,1.0,1,0.99,"""It wasn't I who played with the currency,"" Jospin responded, alluding to Chirac's verbal duel with the Bank of France chief",1,1
openai/gpt-5.4-2026-03-05,Current_156,1,0,MIHB,1995,2200,very_hard,S8,S8,8,8,1,1,1.0,1,0.99,"""Conservative Jacques Chirac and Socialist Lionel Jospin sparred over economic policy, immigration ... 'The government I will form will act right away against unemployment.' Unemployment above 12 percent""",0,1
openai/gpt-5.4-2026-03-05,Midcentury_3434,1,0,WPO,1986,8733,easy,S2,S2,2,3,1,0,0.0,0,0.98,The isnited States has quietly entered the fourth year of an economic expansion,1,1
openai/gpt-5.4-2026-03-05,Midcentury_3434,1,0,WPO,1986,8733,medium,S3,S3,3,5,1,0,0.0,0,0.97,"Many parts of the farming, energy and commercial real estate sectors and some manufacturing companies remain financially strapped.",0,1
openai/gpt-5.4-2026-03-05,Midcentury_3434,1,0,WPO,1986,8733,hard,S5,S5,5,6,1,1,1.0,1,0.98,Many developing nations continue to be unable to pay interest on their international debts when it is due... government regulators acknowledge that many are bankrupt and ought to be closed.,0,1
openai/gpt-5.4-2026-03-05,Midcentury_3434,1,0,WPO,1986,8733,very_hard,S8,S8,8,8,1,1,1.0,1,0.98,"In the case of federally insured thrift institutions, there is not enough money in the federal insurance fund to pay off depositors, so the institutions are kept open.",0,1
openai/gpt-5.4-2026-03-05,Current_1140,1,0,DMNB,2011,5831,easy,S2,S2,2,3,1,0,0.0,0,0.97,"If you're hoping for a little economic holiday cheer, don't look to the folks at SMU's Cox School of Business.",0,1
openai/gpt-5.4-2026-03-05,Current_1140,1,0,DMNB,2011,5831,medium,S3,S3,3,5,1,0,0.0,0,0.99,"""Today, 7.3 percent of all corporate average assets of corporate balance sheets are in cash... Keys to recovery are jobs, the housing market and consumer spending""",0,1
openai/gpt-5.4-2026-03-05,Current_1140,1,0,DMNB,2011,5831,hard,S5,S5,5,6,1,0,0.0,0,0.99,"""Keys to recovery are jobs, the housing market and consumer spending,"" Niemi said",1,1
openai/gpt-5.4-2026-03-05,Current_1140,1,0,DMNB,2011,5831,very_hard,S8,S8,8,8,1,0,0.0,0,0.98,"We're creating just enough jobs (about 115,000 a month) to take care of the new faces joining the workforce.",1,1
openai/gpt-5.4-2026-03-05,Current_537,1,1,SFC,2008,8089,easy,S2,S2,2,3,1,0,0.0,0,0.99,"Edgar Blazona, who designs furniture at his Berkeley home, says business has dropped because of fuel costs and the financial crisis.",1,1
openai/gpt-5.4-2026-03-05,Current_537,1,1,SFC,2008,8089,medium,S3,S3,3,5,1,0,0.0,0,0.99,"""Edgar Blazona, who designs furniture at his Berkeley home, says business has dropped because of fuel costs and the financial crisis.""",0,1
openai/gpt-5.4-2026-03-05,Current_537,1,1,SFC,2008,8089,hard,S5,S5,5,6,1,0,0.0,0,0.99,"""My sales have to go up. If my sales do not go up, I would say I have another six months maybe. Maybe three to six months.""",1,1
openai/gpt-5.4-2026-03-05,Current_537,1,1,SFC,2008,8089,very_hard,S8,S8,8,8,1,0,0.0,0,0.99,"""My sales have to go up. If my sales do not go up, I would say I have another six months maybe. Maybe three to six months."" Blazona and countless other small business operators",1,1
openai/gpt-5.4-2026-03-05,Current_2026,0,0,DMNB,2002,8724,easy,S2,S2,2,3,1,0,1.0,1,0.99,Americans will be handing out an awful lot of political power on Tuesday... fewer than one in five eligible voters will have a direct impact,0,1
openai/gpt-5.4-2026-03-05,Current_2026,0,0,DMNB,2002,8724,medium,S3,S3,3,5,1,0,1.0,1,0.98,Analysts estimate that no more than 50 of the 469 House and Senate races nationwide are truly competitive.,1,1
openai/gpt-5.4-2026-03-05,Current_2026,0,0,DMNB,2002,8724,hard,S5,S5,5,6,1,0,1.0,1,0.99,"""Analysts estimate that no more than 50 of the 469 House and Senate races nationwide are truly competitive.""",0,1
openai/gpt-5.4-2026-03-05,Current_2026,0,0,DMNB,2002,8724,very_hard,S8,S8,8,8,1,0,1.0,1,0.98,"The parties are at historic parity, and control of the House and the Senate literally hangs by a thread.",1,1
openai/gpt-5.4-2026-03-05,Current_706,0,0,DMNB,2002,3711,easy,S2,S2,2,3,1,0,1.0,1,0.99,The industry expects to post losses of about $4 billion this year... most travelers ... have been displaying the thrifty habits,0,1
openai/gpt-5.4-2026-03-05,Current_706,0,0,DMNB,2002,3711,medium,S3,S3,3,5,1,0,1.0,1,0.99,"Worried by an uncertain economy, most travelers ... The average airfare ... was $109.68 in July.",0,1
openai/gpt-5.4-2026-03-05,Current_706,0,0,DMNB,2002,3711,hard,S5,S5,5,6,1,0,1.0,1,0.99,"""The consumer seems to be more price-sensitive than ever,"" said Air Transport Association spokesman John Heimlich. ""Demand seems to be moving into an almost exclusively price-based situation""",0,1
openai/gpt-5.4-2026-03-05,Current_706,0,0,DMNB,2002,3711,very_hard,S8,S8,8,8,1,0,1.0,1,0.99,"""The average airfare ... was $109.68 in July... 'The consumer seems to be more price-sensitive than ever,' ... 'Demand seems to be moving into an almost exclusively price-based situation'""",0,1
openai/gpt-5.4-2026-03-05,Midcentury_2489,1,0,NYT,1986,6215,easy,S2,S2,2,3,1,0,0.0,0,0.98,Macao Aim Is Diversity In Industry Political Doubt Stalls Progress,1,1
openai/gpt-5.4-2026-03-05,Midcentury_2489,1,0,NYT,1986,6215,medium,S3,S3,3,5,1,1,1.0,1,0.97,Tourists seldom venture farther than the casinos or the nearby pawnshops that provide a quick infusion of cash... Government officials are busy with plans for further development.,0,1
openai/gpt-5.4-2026-03-05,Midcentury_2489,1,0,NYT,1986,6215,hard,S5,S5,5,6,1,1,1.0,1,0.98,"Government officials are busy with plans for further development... But the future of Macao's economy, like that of neighboring Hong Kong, is intertwined with its political future.",0,1
openai/gpt-5.4-2026-03-05,Midcentury_2489,1,0,NYT,1986,6215,very_hard,S8,S8,8,8,1,1,1.0,1,0.99,"Macao officials would like to lessen the territory's dependence on gambling... But the future of Macao's economy, like that of neighboring Hong Kong, is intertwined with its political future.",0,1
openai/gpt-5.4-2026-03-05,Current_1455,1,1,DMNB,2011,3961,easy,S2,S2,2,3,1,0,0.0,0,0.99,"As u.S. airlines begin reporting their quarterly results this week, investors may learn whether they should look forward to the rest of the year",0,1
openai/gpt-5.4-2026-03-05,Current_1455,1,1,DMNB,2011,3961,medium,S3,S3,3,5,1,0,0.0,0,0.99,"In a late June update to investors, parent AMR Corp. estimated that its 2011 fuel price will be $3.02 a gallon",1,1
openai/gpt-5.4-2026-03-05,Current_1455,1,1,DMNB,2011,3961,hard,S5,S5,5,6,1,0,0.0,0,0.98,"""We expect 2Q11 airline earnings season to be defined by concern over fuel prices, talk of willingness to cut capacity ... and better commentary on July/August demand trends""",0,1
openai/gpt-5.4-2026-03-05,Current_1455,1,1,DMNB,2011,3961,very_hard,S8,S8,8,8,1,0,0.0,0,0.98,"""better commentary on July/August demand trends,"" analyst Hunter Keay wrote",0,1
