llm_name,article_key,gold_epu,disagreement_flag,newspaper,year,content_len,condition,target_section_id,selected_section_id,target_position,n_sections,selected_target_correct,epu_pred,epu_correct,joint_correct,confidence,focus_excerpt,excerpt_in_target,json_valid
anthropic/claude-sonnet-4-6@default,Current_9,0,0,SFC,2009,5949,easy,S2,S2,2,3,1,0.0,1.0,1,0.92,"Home of the San Francisco Chronicle Subscribe to the weekend Chronicle David Sirota, Creators Syndicate Inc. Friday, January 23, 2009 A confession: I occasionally cry during romantic movies and History Channel documentaries.",1,1
anthropic/claude-sonnet-4-6@default,Current_9,0,0,SFC,2009,5949,medium,S3,S3,3,5,1,0.0,1.0,1,0.92,losing the ability to hide a public case of ocular Niagara Falls. History undoubtedly spurred some of our national outpouring this week.,0,1
anthropic/claude-sonnet-4-6@default,Current_9,0,0,SFC,2009,5949,hard,S5,S5,5,6,1,0.0,1.0,1,0.82,tears of prospective jubilation. Hearing a new president deliver a Rooseveltian 'we're all in this together' speech instead of a Reagan-esque 'every man for himself' diatribe,0,1
anthropic/claude-sonnet-4-6@default,Current_9,0,0,SFC,2009,5949,very_hard,S8,S8,8,8,1,0.0,1.0,1,0.72,the first day of the rest of America's life. Transcending our past and beginning a new future - these are heady undertakings whose complexity and uncertainty explains the apprehension many sensed rumbling beneath their inaugural elation.,1,1
anthropic/claude-sonnet-4-6@default,Midcentury_1448,0,0,NYT,1992,1409,easy,S2,S2,2,3,1,1.0,0.0,0,0.92,"the company said it was 'unlikely' the bank would be able to meet the new, more stringent Federal requirements for capital reserve... If GlenFed fails to meet the new standard, it could be required to submit a capital plan to regulators or consent to",0,1
anthropic/claude-sonnet-4-6@default,Midcentury_1448,0,0,NYT,1992,1409,medium,S3,S3,3,5,1,1.0,0.0,0,0.95,"the company said it was 'unlikely' the bank would be able to meet the new, more stringent Federal requirements for capital reserve... If GlenFed fails to meet the new standard, it could be required to submit a capital plan to regulators or consent to",0,1
anthropic/claude-sonnet-4-6@default,Midcentury_1448,0,0,NYT,1992,1409,hard,S5,S5,5,6,1,1.0,0.0,0,0.95,"the company said it was 'unlikely' the bank would be able to meet the new, more stringent Federal requirements for capital reserve, which is the cash cushion against losses. If GlenFed fails to meet the new standard, it could be required to submit a ",0,1
anthropic/claude-sonnet-4-6@default,Midcentury_1448,0,0,NYT,1992,1409,very_hard,S8,S8,8,8,1,1.0,0.0,0,0.82,"GlenFed, however, took advantage of newly approved accounting techniques, allowing it to meet Federal capital requirements as of the end of... The new rules also allowed GlenFed to restate its second-quarter earnings from $20.5 million to $27.6 milli",0,1
anthropic/claude-sonnet-4-6@default,Midcentury_4045,1,0,NYT,1997,4068,easy,S2,S2,2,3,1,0.0,0.0,0,0.85,"Construction of single-family houses was weak last month, providing another sign of economic slowing.",0,1
anthropic/claude-sonnet-4-6@default,Midcentury_4045,1,0,NYT,1997,4068,medium,S3,S3,3,5,1,0.0,0.0,0,0.95,"housing starts over all rose 2.6 percent in April, to an annual rate of 1.473 million... But almost all of the gain came in the volatile category of apartment construction",0,1
anthropic/claude-sonnet-4-6@default,Midcentury_4045,1,0,NYT,1997,4068,hard,S5,S5,5,6,1,0.0,0.0,0,0.95,single-family housing starts rose just three-tenths of 1 percent,0,1
anthropic/claude-sonnet-4-6@default,Midcentury_4045,1,0,NYT,1997,4068,very_hard,S8,S8,8,8,1,0.0,0.0,0,0.92,"""This is really another sign of moderation in the economy,"" said Eileen Neely, manager of economic forecasting at Fannie Mae. ""Single-family starts were a little bit weaker than most analysts expected.""",0,1
anthropic/claude-sonnet-4-6@default,Current_32,1,1,DMNB,2003,12897,easy,S2,S2,2,3,1,0.0,0.0,0,0.92,"To get a fix on Hicks, Muse, Tate & Furst Inc. in the aftermath of its fall from grace, look at the deals that aren't getting done.",0,1
anthropic/claude-sonnet-4-6@default,Current_32,1,1,DMNB,2003,12897,medium,S3,S3,3,5,1,0.0,0.0,0,0.92,"In a beaten-down market, Hicks Muse may not be landing as many deals as it once did, but it approaches its business with a hardheaded, disciplined attitude, intent on avoiding million-dollar mistakes.",1,1
anthropic/claude-sonnet-4-6@default,Current_32,1,1,DMNB,2003,12897,hard,S5,S5,5,6,1,0.0,0.0,0,0.95,"The message has gotten out there, and everyone takes them at their word... The real question is how they're going to do in the investments they've done in the past few years.",0,1
anthropic/claude-sonnet-4-6@default,Current_32,1,1,DMNB,2003,12897,very_hard,S8,S8,8,8,1,0.0,0.0,0,0.95,"A gtod message, though, will only go so far. In the hot-box of private equity deal-making, nothing matters in the end but results.",1,1
anthropic/claude-sonnet-4-6@default,Midcentury_3167,0,0,NYT,2003,4337,easy,S2,S2,2,3,1,0.0,1.0,1,0.92,Analysts attribut­ed the upturn to technical factors rather than positive reports on dura­ble gtods orders and consumer confi­dence... The fluctuations in share prices ­once again came in very light trad­ing,0,1
anthropic/claude-sonnet-4-6@default,Midcentury_3167,0,0,NYT,2003,4337,medium,S3,S3,3,5,1,0.0,1.0,1,0.92,"the Dow Jones industrial average closed up 22.81 points, or 0.2 percent... The Nasdaq composite index rose 6.34 points, or 0.4 percent... in very light trading",0,1
anthropic/claude-sonnet-4-6@default,Midcentury_3167,0,0,NYT,2003,4337,hard,S5,S5,5,6,1,0.0,1.0,1,0.92,"A lot of this is technical. With this light of volume, it is easy to have these intraday trend levels change. It takes less buying or selling to change the direction of the market, said Chris Johnson",0,1
anthropic/claude-sonnet-4-6@default,Midcentury_3167,0,0,NYT,2003,4337,very_hard,S8,S1,8,8,0,0.0,1.0,0,0.92,"The Dow Jones industrial average gained 59.99 points, or 0.7%, to 8,975.46--highest since July 30. The Russell 2,000 index of smaller stocks rose 0.9% on Friday and gained 5.9% for the week.",0,1
anthropic/claude-sonnet-4-6@default,Current_992,0,1,DMNB,2004,423,easy,S2,S2,2,3,1,0.0,1.0,1,0.85,No electionuncertainty. No market-moving earnings reports. No blockbustereconomicdata,1,1
anthropic/claude-sonnet-4-6@default,Current_992,0,1,DMNB,2004,423,medium,S3,S3,3,5,1,0.0,1.0,1,0.92,someone's probably awaiting the Kansas City Fed manufacturing index at 10 a.m. Dallas time,1,1
anthropic/claude-sonnet-4-6@default,Current_992,0,1,DMNB,2004,423,hard,S4,S4,5,4,1,0.0,1.0,1,0.82,No election uncertainty. No market-moving earnings reports. No blockbuster economic data,0,1
anthropic/claude-sonnet-4-6@default,Current_992,0,1,DMNB,2004,423,very_hard,S8,S8,8,8,1,0.0,1.0,1,0.85,A lack of expected news means the market will focus on the unexpected.,1,1
anthropic/claude-sonnet-4-6@default,Current_1113,0,0,MIHB,2002,4830,easy,S2,S2,2,3,1,0.0,1.0,1,0.85,"The Sept. 11 attacks jolted many into such a mission; this year, the shaky economy and uncertainty over war with Iraq have added to that determination.",1,1
anthropic/claude-sonnet-4-6@default,Current_1113,0,0,MIHB,2002,4830,medium,S3,S3,3,5,1,0.0,1.0,1,0.92,"Nearly two-thirds of American adults - 64 percent - say they are looking to buy holiday gifts this year from nonprofit groups... according to a recent survey of 1,064 adults conducted by Cone",0,1
anthropic/claude-sonnet-4-6@default,Current_1113,0,0,MIHB,2002,4830,hard,S5,S5,5,6,1,0.0,1.0,1,0.85,"Nearly two-thirds of American adults - 64 percent - say they are looking to buy holiday gifts this year from nonprofit groups...according to a recent survey of 1,064 adults",0,1
anthropic/claude-sonnet-4-6@default,Current_1113,0,0,MIHB,2002,4830,very_hard,S8,S8,8,8,1,0.0,1.0,1,0.82,"according to a recent survey of 1,064 adults conducted by Cone, a Boston marketing and communications firm... from charities to museums to environmental groups",0,1
anthropic/claude-sonnet-4-6@default,Current_487,0,0,LAT,1989,15236,easy,S2,S2,2,3,1,0.0,1.0,1,0.97,"At the Ctol-A-Cto ice cream company in Whittier, owner Leo Politis was ltoking for a new way to btost business.",1,1
anthropic/claude-sonnet-4-6@default,Current_487,0,0,LAT,1989,15236,medium,S3,S3,3,5,1,0.0,1.0,1,0.95,"At the Ctol-A-Cto ice cream company in Whittier, owner Leo Politis was ltoking for a new way to btost business.",1,1
anthropic/claude-sonnet-4-6@default,Current_487,0,0,LAT,1989,15236,hard,S5,S5,5,5,1,0.0,1.0,1,0.95,marketing his products in Europe was much simpler than breaking into the Pacific Rim countries,1,1
anthropic/claude-sonnet-4-6@default,Current_487,0,0,LAT,1989,15236,very_hard,S7,S7,8,7,1,0.0,1.0,1,0.95,"At the Ctol-A-Cto ice cream company in Whittier, owner Leo Politis was ltoking for a new way to btost business.",1,1
anthropic/claude-sonnet-4-6@default,Current_1275,0,0,DMNB,2009,8038,easy,S2,S2,2,3,1,0.0,1.0,1,0.92,"Excuse Bob Edge if he doesn't sound panicky about the state of the Dallas office market. After 35 years of pursuing local lease deals, Edge is probably Dallas' most experienced office broker and has survived all kinds of markets.",0,1
anthropic/claude-sonnet-4-6@default,Current_1275,0,0,DMNB,2009,8038,medium,S3,S3,3,5,1,0.0,1.0,1,0.95,"During the first half of 2009, net leasing of office buildings in the Dallas-Fort Worth area fell as businesses cut back on space because of the recession.",1,1
anthropic/claude-sonnet-4-6@default,Current_1275,0,0,DMNB,2009,8038,hard,S5,S5,5,6,1,0.0,1.0,1,0.97,"During the first half of 2009, net leasing of office buildings in the Dallas-Fort Worth area fell as businesses cut back on space because of the recession. The almost 200,000-square-foot drop in occupancy - though modest - is the first such decline i",0,1
anthropic/claude-sonnet-4-6@default,Current_1275,0,0,DMNB,2009,8038,very_hard,S8,S8,8,8,1,0.0,1.0,1,0.97,"During the first half of 2009, net leasing of office buildings in the Dallas-Fort Worth area fell as businesses cut back on space because of the recession. The almost 200,000-square-foot drop in occupancy - though modest - is the first such decline i",0,1
anthropic/claude-sonnet-4-6@default,Current_1820,0,0,LAT,1999,26383,easy,S2,S2,2,3,1,0.0,1.0,1,0.95,"Viruses are being carried to the beaches by urban runoff, the voluminous waste that spills into gutters from streets, yards and parking lots and flows straight to the ocean via storm channels.",1,1
anthropic/claude-sonnet-4-6@default,Current_1820,0,0,LAT,1999,26383,medium,S3,S3,3,5,1,0.0,1.0,1,0.97,Beach-sampling programs test only for bacteria--an unreliable way to look for human waste--because public health agencies have not yet found cheap and reliable ways of finding viruses in seawater.,0,1
anthropic/claude-sonnet-4-6@default,Current_1820,0,0,LAT,1999,26383,hard,S4,S4,5,4,1,0.0,1.0,1,0.97,"Viruses are being carried to the beaches by urban runoff, the voluminous waste that spills into gutters from streets, yards and parking lots and flows straight to the ocean via storm channels.",1,1
anthropic/claude-sonnet-4-6@default,Current_1820,0,0,LAT,1999,26383,very_hard,S7,S7,8,7,1,0.0,1.0,1,0.85,"A lone virus particle could infect an unlucky child wading into the water in Santa Monica, a kayaker rowing out to sea in Newport Beach or a surfer riding a wave in Malibu.",1,1
anthropic/claude-sonnet-4-6@default,Current_1319,1,1,DMNB,1998,10676,easy,S2,S2,2,3,1,0.0,0.0,0,0.97,"Fourth of four parts.DEL MAR, Calif. - The desperate hour had arrived for Javier Valdivia.",1,1
anthropic/claude-sonnet-4-6@default,Current_1319,1,1,DMNB,1998,10676,medium,S3,S3,3,5,1,0.0,0.0,0,0.97,"The starting gate blasted open, and nine rippling, snorting beasts thundered by the rail.",1,1
anthropic/claude-sonnet-4-6@default,Current_1319,1,1,DMNB,1998,10676,hard,S5,S5,5,5,1,0.0,0.0,0,0.92,"in a year when the spread of gambling has come under intensifying fire, racetracks across the country are trotting out gimmicks to spur 20-somethings such as Mr. Valdivia to the betting window",0,1
anthropic/claude-sonnet-4-6@default,Current_1319,1,1,DMNB,1998,10676,very_hard,S8,S8,8,8,1,0.0,0.0,0,0.85,"The stakes are big for racing, which used to boast a near-monopoly on legal gambling outside Las Vegas. Attendance at America's 60 major tracks has been dwindling for years, a result of the unbridled growth in casinos and state lotteries.",1,1
anthropic/claude-sonnet-4-6@default,Current_156,1,0,MIHB,1995,2200,easy,S2,S2,2,3,1,1.0,1.0,1,0.92,"If you are elected, there will be a period of social and monetary uncertainty, Chirac told Jospin, referring to Jospin's pledge to dissolve the conservative-dominated Parliament and call new elections.",0,1
anthropic/claude-sonnet-4-6@default,Current_156,1,0,MIHB,1995,2200,medium,S3,S3,3,5,1,1.0,1.0,1,0.97,"If you are elected, there will be a period of social and monetary uncertainty, Chirac told Jospin, referring to Jospin's pledge to dissolve the conservative-dominated Parliament and call new elections.",0,1
anthropic/claude-sonnet-4-6@default,Current_156,1,0,MIHB,1995,2200,hard,S5,S5,5,6,1,1.0,1.0,1,0.95,"If you are elected, there will be a period of social and monetary uncertainty, Chirac told Jospin, referring to Jospin's pledge to dissolve the conservative-dominated Parliament and call new elections.",0,1
anthropic/claude-sonnet-4-6@default,Current_156,1,0,MIHB,1995,2200,very_hard,S8,S8,8,8,1,1.0,1.0,1,0.88,"If you are elected, there will be a period of social and monetary uncertainty... Unemployment above 12 percent, immigration and European unification are among issues in the race",0,1
anthropic/claude-sonnet-4-6@default,Midcentury_3434,1,0,WPO,1986,8733,easy,S2,S2,2,3,1,1.0,1.0,1,0.92,The isnited States has quietly entered the fourth year of an economic expansion that shows few signs either of ending or jumping onto a faster growth track that would ease some of the continuing serious strains in the economy.,0,1
anthropic/claude-sonnet-4-6@default,Midcentury_3434,1,0,WPO,1986,8733,medium,S3,S3,3,5,1,1.0,1.0,1,0.65,"hundreds of financial institutions are under great pressure, and government regulators acknowledge that many are bankrupt and ought to be closed. In the case of federally insured thrift institutions, there is not enough money in the federal insurance",0,1
anthropic/claude-sonnet-4-6@default,Midcentury_3434,1,0,WPO,1986,8733,hard,S5,S5,5,6,1,1.0,1.0,1,0.82,"hundreds of financial institutions are under great pressure, and government regulators acknowledge that many are bankrupt and ought to be closed. In the case of federally insured thrift institutions, there is npt enough money in the federal insurance",0,1
anthropic/claude-sonnet-4-6@default,Midcentury_3434,1,0,WPO,1986,8733,very_hard,S8,S8,8,8,1,1.0,1.0,1,0.85,"In the case of federally insured thrift institutions, there is not enough money in the federal insurance fund to pay off depositors, so the institutions are kept open.",0,1
anthropic/claude-sonnet-4-6@default,Current_1140,1,0,DMNB,2011,5831,easy,S2,S2,2,3,1,0.0,0.0,0,0.72,There's so much uncertainty before the election that I don't see us going any way but sideways.,0,1
anthropic/claude-sonnet-4-6@default,Current_1140,1,0,DMNB,2011,5831,medium,S3,S3,3,5,1,0.0,0.0,0,0.7,There's so much uncertainty before the election that I don't see us going any way but sideways.,0,1
anthropic/claude-sonnet-4-6@default,Current_1140,1,0,DMNB,2011,5831,hard,S5,S5,5,6,1,1.0,1.0,1,0.65,There's so much uncertainty before the election that I don't see us going any way but sideways.,0,1
anthropic/claude-sonnet-4-6@default,Current_1140,1,0,DMNB,2011,5831,very_hard,S8,S8,8,8,1,0.0,0.0,0,0.72,"We're creating just enough jobs (about 115,000 a month) to take care of the new faces joining the workforce.",1,1
anthropic/claude-sonnet-4-6@default,Current_537,1,1,SFC,2008,8089,easy,S2,S2,2,3,1,0.0,0.0,0,0.93,business has dropped because of fuel costs and the financial crisis,1,1
anthropic/claude-sonnet-4-6@default,Current_537,1,1,SFC,2008,8089,medium,S3,S3,3,5,1,0.0,0.0,0,0.92,"My sales have to go up. If my sales do not go up, I would say I have another six months maybe. Maybe three to six months.",1,1
anthropic/claude-sonnet-4-6@default,Current_537,1,1,SFC,2008,8089,hard,S5,S5,5,6,1,0.0,0.0,0,0.92,"My sales have to go up. If my sales do not go up, I would say I have another six months maybe. Maybe three to six months.",1,1
anthropic/claude-sonnet-4-6@default,Current_537,1,1,SFC,2008,8089,very_hard,S8,S8,8,8,1,0.0,0.0,0,0.9,"Blazona and countless other small business operators have been pummeled twice. First came rising fuel costs, which boosted his transportation expenses, including a 40 percent spike in overseas container shipping... That was followed by the global fin",0,1
anthropic/claude-sonnet-4-6@default,Current_2026,0,0,DMNB,2002,8724,easy,S2,S2,2,3,1,0.0,1.0,1,0.85,Americans will be handing out an awful lot of political power on Tuesday... fewer than one in five eligible voters will have a direct impact on whether Democrats or Republicans control Congress,0,1
anthropic/claude-sonnet-4-6@default,Current_2026,0,0,DMNB,2002,8724,medium,S3,S3,3,5,1,0.0,1.0,1,0.92,Analysts estimate that no more than 50 of the 469 House and Senate races nationwide are truly competitive.,1,1
anthropic/claude-sonnet-4-6@default,Current_2026,0,0,DMNB,2002,8724,hard,S5,S5,5,6,1,0.0,1.0,1,0.93,"no more than 50 of the 469 House and Senate races nationwide are truly competitive... the parties are at historic parity, and control of the House and the Senate literally hangs by a thread",0,1
anthropic/claude-sonnet-4-6@default,Current_2026,0,0,DMNB,2002,8724,very_hard,S8,S8,8,8,1,0.0,1.0,1,0.92,"The parties are at historic parity, and control of the House and the Senate literally hangs by a thread.",1,1
