article_key,condition,llm_name,full_focus_epu_last_epu_pred,full_focus_epu_last_epu_correct,full_focus_epu_last_confidence,full_focus_epu_last_focus_excerpt,full_focus_epu_last_excerpt_in_target,full_focus_epu_last_json_valid,full_focus_epu_last_parse_status,full_focus_epu_last_raw_json,full_focus_epu_last_who_pred,full_focus_epu_last_who_correct,full_focus_epu_last_who_requested,full_focus_epu_last_who_present,full_focus_epu_last_actions_pred,full_focus_epu_last_actions_correct,full_focus_epu_last_actions_requested,full_focus_epu_last_actions_present,full_focus_epu_last_effects_pred,full_focus_epu_last_effects_correct,full_focus_epu_last_effects_requested,full_focus_epu_last_effects_present,full_focus_epu_last_mention_foreign_pred,full_focus_epu_last_mention_foreign_correct,full_focus_epu_last_mention_foreign_requested,full_focus_epu_last_mention_foreign_present,full_focus_epu_last_mainly_foreign_pred,full_focus_epu_last_mainly_foreign_correct,full_focus_epu_last_mainly_foreign_requested,full_focus_epu_last_mainly_foreign_present,full_focus_epu_last_requested_task_count,full_focus_epu_last_task_completion_count,full_focus_epu_last_completion_share,full_focus_epu_last_aux_mean
Current_1196,full_focus_epu_last,deepseek-ai/deepseek-v3.2,1,1.0,0.95,uncertainty about government policy decisions is directly discussed: whether the legislature will approve the stadium subsidy bills.,0,1,ok,"{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""uncertainty about government policy decisions is directly discussed: whether the legislature will approve the stadium subsidy bills.""
}",0.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,5,5,1.0,0.8
Current_1953,full_focus_epu_last,deepseek-ai/deepseek-v3.2,0,0.0,0.95,"The succession of King Abdullah of Jordan from the late King Hussein, who was buried Monday, is likely to be the easiest and most trouble-free among an expected new generation of leaders.",1,1,ok,"```json
{
    ""epu"": 0,
    ""who"": null,
    ""actions"": null,
    ""effects"": null,
    ""mention_foreign"": 1,
    ""mainly_foreign"": 1,
    ""confidence"": 0.95,
    ""focus_excerpt"": ""The succession of King Abdullah of Jordan from the late King Hussein, who was buried Monday, is likely to be the easiest and most trouble-free among an expected new generation of leaders.""
}
```",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,0.0,1,1,5,2,0.4,0.2
Current_733,full_focus_epu_last,deepseek-ai/deepseek-v3.2,0,1.0,0.95,many people are uncertain they will keep the jobs they have,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""many people are uncertain they will keep the jobs they have""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1,5,2,0.4,0.0
Current_1975,full_focus_epu_last,deepseek-ai/deepseek-v3.2,0,0.0,0.9,The decline yesterday reflected uncertainty over the fallout from Argentina's decision Sunday to suspend all payments on its $132 billion debt.,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""The decline yesterday reflected uncertainty over the fallout from Argentina's decision Sunday to suspend all payments on its $132 billion debt.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1,5,2,0.4,0.4
Current_814,full_focus_epu_last,deepseek-ai/deepseek-v3.2,0,0.0,0.9,"Economists say it's uncertain whether Chávez's new model, greatly dependent on high oil prices, is sustainable.",1,1,ok,"```json
{
    ""epu"": 0,
    ""who"": null,
    ""actions"": null,
    ""effects"": null,
    ""mention_foreign"": 1,
    ""mainly_foreign"": 1,
    ""confidence"": 0.9,
    ""focus_excerpt"": ""Economists say it's uncertain whether Chávez's new model, greatly dependent on high oil prices, is sustainable.""
}
```",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1,5,2,0.4,0.4
Current_1650,full_focus_epu_last,deepseek-ai/deepseek-v3.2,0,0.0,0.95,"This was the final collaboration between Strauss and dramatist Hugo von Hofmannsthal, who also wrote the librettos for ""Elektra,"" ""Der Rosenkavalier,"" 'Ariadne auf Naxos"" and ""Die Frau ohne Schatten.""",0,1,ok,"```json
{
    ""epu"": 0,
    ""who"": null,
    ""actions"": null,
    ""effects"": null,
    ""mention_foreign"": 1,
    ""mainly_foreign"": 1,
    ""confidence"": 0.95,
    ""focus_excerpt"": ""This was the final collaboration between Strauss and dramatist Hugo von Hofmannsthal, who also wrote the librettos for \""Elektra,\"" \""Der Rosenkavalier,\"" 'Ariadne auf Naxos\"" and \""Die Frau ohne Schatten.\""""
}
```",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,1.0,0.0,1,1,5,2,0.4,0.0
Midcentury_1448,full_focus_epu_last,deepseek-ai/deepseek-v3.2,0,1.0,0.95,profitability for the quarter ending March 31 is 'in question.',0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""profitability for the quarter ending March 31 is 'in question.'""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1898,full_focus_epu_last,deepseek-ai/deepseek-v3.2,0,1.0,0.95,"Many investors, relatively new to the stock market, watched the value of their portfolios drop for the first time ever and were uncertain whether to buy or sell.",1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Many investors, relatively new to the stock market, watched the value of their portfolios drop for the first time ever and were uncertain whether to buy or sell.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_125,full_focus_epu_last,deepseek-ai/deepseek-v3.2,0,0.0,0.95,G-7 Seeks Economic Remedies Treasury Secretary Paul H. O'Neill said the Group of Seven leading industrial nations would explore ways of stimulating their economies when they meet in Washington this weekend.,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""G-7 Seeks Economic Remedies Treasury Secretary Paul H. O'Neill said the Group of Seven leading industrial nations would explore ways of stimulating their economies when they meet in Washington this weekend.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,1.0,0.0,1,1,5,2,0.4,0.0
Current_32,full_focus_epu_last,deepseek-ai/deepseek-v3.2,0,0.0,0.9,"And all of this is, well, just fine with founder and chairman Tom Hicks, who says he likes the way his company is emerging from the darkest days in its 15-year history.",1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""And all of this is, well, just fine with founder and chairman Tom Hicks, who says he likes the way his company is emerging from the darkest days in its 15-year history.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,0.0,0.0,1,1,5,2,0.4,0.2
Midcentury_7951,full_focus_epu_last,deepseek-ai/deepseek-v3.2,0,1.0,0.95,"people who know Granta are asking, what will become of it now?",0,1,ok,"```json
{
    ""epu"": 0,
    ""who"": null,
    ""actions"": null,
    ""effects"": null,
    ""mention_foreign"": null,
    ""mainly_foreign"": null,
    ""confidence"": 0.95,
    ""focus_excerpt"": ""people who know Granta are asking, what will become of it now?""
}
```",,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,5,0,0.0,0.0
Current_523,full_focus_epu_last,deepseek-ai/deepseek-v3.2,1,1.0,0.8,"The immediate cause of that decline was the plan for a so-called ""super tax"" of 40 percent on mining profits.",1,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""The immediate cause of that decline was the plan for a so-called \""super tax\"" of 40 percent on mining profits.""
}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,5,5,1.0,0.4
Current_1945,full_focus_epu_last,deepseek-ai/deepseek-v3.2,0,1.0,0.9,"She works two jobs so she can pay her bills. She's given up cable TV service to cut costs. Another large spike in gas prices, she fears, could sever her fraying link to the middle class",1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""She works two jobs so she can pay her bills. She's given up cable TV service to cut costs. Another large spike in gas prices, she fears, could sever her fraying link to the middle class""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_199,full_focus_epu_last,deepseek-ai/deepseek-v3.2,0,0.0,0.95,"Over the last couple of weeks, uncertainty has been building in how earnings will play out over the next four weeks",1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Over the last couple of weeks, uncertainty has been building in how earnings will play out over the next four weeks""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,1.0,1,1,5,2,0.4,0.2
Current_1857,full_focus_epu_last,deepseek-ai/deepseek-v3.2,1,1.0,0.9,"noting that economic conditions were still uncertain, said he had told his budget office to prepare a list of 'contingency service restorations'",0,1,ok,"{""epu"": 1, ""who"": 0, ""actions"": 1, ""effects"": 1, ""mention_foreign"": 0, ""mainly_foreign"": 0, ""confidence"": 0.9, ""focus_excerpt"": ""noting that economic conditions were still uncertain, said he had told his budget office to prepare a list of 'contingency service restorations'""}",0.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,5,5,1.0,0.8
Current_411,full_focus_epu_last,deepseek-ai/deepseek-v3.2,1,1.0,0.9,they are heading home today uncertain whether the Clinton Administration will obtain an agreement with strong enough anti-dumping provisions that they will be able to support it,1,1,ok,"```json
{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""they are heading home today uncertain whether the Clinton Administration will obtain an agreement with strong enough anti-dumping provisions that they will be able to support it""
}
```",0.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,5,5,1.0,0.4
Current_689,full_focus_epu_last,deepseek-ai/deepseek-v3.2,0,1.0,0.95,the bulk of the speech focused on domestic policies,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""the bulk of the speech focused on domestic policies""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,1.0,0.0,1,1,5,2,0.4,0.0
Current_1424,full_focus_epu_last,deepseek-ai/deepseek-v3.2,1,1.0,0.9,"Republican Sens. Kay Bailey Hutchison and John Cornyn, who said they do not oppose a federal mandate for clean energy soarees, have nevertheless blocked it by preventing the energy bill from going to a conference committee.",1,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Republican Sens. Kay Bailey Hutchison and John Cornyn, who said they do not oppose a federal mandate for clean energy soarees, have nevertheless blocked it by preventing the energy bill from going to a conference committee.""
}",1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,0.0,1.0,1,1,5,5,1.0,0.6
Current_1608,full_focus_epu_last,deepseek-ai/deepseek-v3.2,0,0.0,0.95,remains wary of the depth of his commitment to withdraw support from terror groups and thus maintain embargoes and sanctions,0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""remains wary of the depth of his commitment to withdraw support from terror groups and thus maintain embargoes and sanctions""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1,5,2,0.4,0.4
Current_38,full_focus_epu_last,deepseek-ai/deepseek-v3.2,0,1.0,0.9,isncertaintyover the pace of inflation and the future path of the is.S.economy,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""isncertaintyover the pace of inflation and the future path of the is.S.economy""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1502,full_focus_epu_last,deepseek-ai/deepseek-v3.2,0,0.0,0.95,the election battle is turning on economic uncertainty,0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""the election battle is turning on economic uncertainty""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1,5,2,0.4,0.0
Current_892,full_focus_epu_last,deepseek-ai/deepseek-v3.2,0,0.0,0.95,"Having twice failed in recent years to win approval of police bond measures, Los Angeles city leaders face the added challenge this year of overcoming the public discord over Mayor James K. Hahn's decision not to back Police Chief Bernard Parks for another term.",1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Having twice failed in recent years to win approval of police bond measures, Los Angeles city leaders face the added challenge this year of overcoming the public discord over Mayor James K. Hahn's decision not to back Police Chief Bernard Parks for another term.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1552,full_focus_epu_last,deepseek-ai/deepseek-v3.2,0,0.0,0.9,protect graduate education from the uncertainties of federal research funding,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""protect graduate education from the uncertainties of federal research funding""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1,5,2,0.4,0.0
Current_882,full_focus_epu_last,deepseek-ai/deepseek-v3.2,1,1.0,0.9,"To begin with, a certain Bush victory would remove the possibility of the repeal of some of the more investor-friendly tax cuts, such as capital gains and dividends. But in a simpler sense, Mr. Bush's remaining in office would mean little to no uncertainty about the future of White House policy.",0,1,ok,"```json
{
    ""epu"": 1,
    ""who"": 1,
    ""actions"": 1,
    ""effects"": 1,
    ""mention_foreign"": 0,
    ""mainly_foreign"": 0,
    ""confidence"": 0.9,
    ""focus_excerpt"": ""To begin with, a certain Bush victory would remove the possibility of the repeal of some of the more investor-friendly tax cuts, such as capital gains and dividends. But in a simpler sense, Mr. Bush's remaining in office would mean little to no uncertainty about the future of White House policy.""
}
```",1.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,5,5,1.0,0.8
Current_1209,full_focus_epu_last,deepseek-ai/deepseek-v3.2,0,1.0,0.9,It is as uncertain as most things in Lesotho.,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""It is as uncertain as most things in Lesotho.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,1.0,0.0,1,1,5,2,0.4,0.0
Current_34,full_focus_epu_last,deepseek-ai/deepseek-v3.2,0,0.0,0.9,"The end of Hong Kong's 156-year colonial era was always going to be an unnerving experience for its six million people, and they had been counting on China and Britain working together to give them a reassuring hand.",1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""The end of Hong Kong's 156-year colonial era was always going to be an unnerving experience for its six million people, and they had been counting on China and Britain working together to give them a reassuring hand.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1,5,2,0.4,0.4
Current_1157,full_focus_epu_last,deepseek-ai/deepseek-v3.2,0,1.0,0.9,"Getting immigration policy right is fundamental to our national interests -- our economic vitality, our diplomacy and our national security.",1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Getting immigration policy right is fundamental to our national interests -- our economic vitality, our diplomacy and our national security.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1,5,2,0.4,0.0
Midcentury_2037,full_focus_epu_last,deepseek-ai/deepseek-v3.2,0,1.0,0.95,Philanthrophy is feeling the pinch of the market turnaround,0,1,ok,"```json
{
    ""epu"": 0,
    ""who"": null,
    ""actions"": null,
    ""effects"": null,
    ""mention_foreign"": null,
    ""mainly_foreign"": null,
    ""confidence"": 0.95,
    ""focus_excerpt"": ""Philanthrophy is feeling the pinch of the market turnaround""
}
```",,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,5,0,0.0,0.0
Current_100,full_focus_epu_last,deepseek-ai/deepseek-v3.2,0,1.0,0.9,caution and skepticism since 1994 actually have been severely detrimental to investors' financial health.,1,1,ok,"```json
{
    ""epu"": 0,
    ""who"": null,
    ""actions"": null,
    ""effects"": null,
    ""mention_foreign"": 0,
    ""mainly_foreign"": 0,
    ""confidence"": 0.9,
    ""focus_excerpt"": ""caution and skepticism since 1994 actually have been severely detrimental to investors' financial health.""
}
```",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_501,full_focus_epu_last,deepseek-ai/deepseek-v3.2,0,0.0,0.98,hard to overstate the backwardness of Portugal under dictator Antonio de Oliveira Salazar,1,1,ok,"{""epu"": 0, ""who"": null, ""actions"": null, ""effects"": null, ""mention_foreign"": null, ""mainly_foreign"": null, ""confidence"": 0.98, ""focus_excerpt"": ""hard to overstate the backwardness of Portugal under dictator Antonio de Oliveira Salazar""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,5,0,0.0,0.0
Current_320,full_focus_epu_last,deepseek-ai/deepseek-v3.2,0,0.0,0.9,People are more willing to defer needed expenditures in times of economic need and uncertainty.,0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""People are more willing to defer needed expenditures in times of economic need and uncertainty.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
