llm_name,article_key,gold_epu,gold_who,gold_actions,gold_effects,gold_mention_foreign,gold_mainly_foreign,disagreement_flag,newspaper,year,content_len,condition,epu_pred,epu_correct,confidence,focus_excerpt,excerpt_in_target,json_valid,aux_mean,task_completion_count,who_pred,who_correct,who_present,actions_pred,actions_correct,actions_present,effects_pred,effects_correct,effects_present,mention_foreign_pred,mention_foreign_correct,mention_foreign_present,mainly_foreign_pred,mainly_foreign_correct,mainly_foreign_present
google/gemini-3.1-pro-preview,Current_769,1,0,0,1,0,0,0,LAT,2001,11351,multi_focus_epu_last,0,0.0,0.95,"The walkout comes at a delicate time for Hawaii, which is now facing uncertain economic prospects like the rest of the nation.",1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Current_98,1,0,1,0,1,1,1,DMNB,2000,3246,single_focus,0,0.0,1.0,"Analysts said the shift back to high-tech was more symptomatic of overalluncertaintyin the market, rather than any bargain hunting by investors.",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-3.1-pro-preview,Current_98,1,0,1,0,1,1,1,DMNB,2000,3246,multi_focus_epu_first,0,0.0,1.0,"Analysts said the shift back to high-tech was more symptomatic of overalluncertaintyin the market, rather than any bargain hunting by investors.",1,1,0.2,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,1.0,1,0.0,0.0,1
google/gemini-3.1-pro-preview,Current_98,1,0,1,0,1,1,1,DMNB,2000,3246,multi_focus_epu_last,0,0.0,1.0,"Analysts said the shift back to high-tech was more symptomatic of overall uncertainty in the market, rather than any bargain hunting by investors.",0,1,0.2,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,1.0,1,0.0,0.0,1
google/gemini-3.1-pro-preview,Current_58,1,0,1,0,1,0,1,SFC,2009,4912,single_focus,1,1.0,0.85,"Everyone agrees some policy changes are needed, but we probably don't need more rules - just better ones.",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-3.1-pro-preview,Current_58,1,0,1,0,1,0,1,SFC,2009,4912,multi_focus_epu_first,0,0.0,0.95,Potential borrowers are sitting on the sidelines because they lack the confidence to take on debt in these uncertain times.,1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,1.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Current_58,1,0,1,0,1,0,1,SFC,2009,4912,multi_focus_epu_last,0,0.0,0.9,Potential borrowers are sitting on the sidelines because they lack the confidence to take on debt in these uncertain times.,1,1,0.2,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,0.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Current_1440,0,0,0,0,0,0,0,LAT,1987,8557,single_focus,0,1.0,1.0,"When the is.S. and Soviet superpowers stopped propping up Third World national leaders with aid and weapons, factions fell to fighting over what was left, in such places as Somalia, Liberia, Afghanistan.",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-3.1-pro-preview,Current_1440,0,0,0,0,0,0,0,LAT,1987,8557,multi_focus_epu_first,0,1.0,1.0,The warlord's habitat is a vacuum -- the collapse of central authority. And his ideology seldom ventures beyond the mercenary.,1,1,0.0,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,1.0,0.0,1
google/gemini-3.1-pro-preview,Current_1440,0,0,0,0,0,0,0,LAT,1987,8557,multi_focus_epu_last,0,1.0,1.0,"More and more, these regional strongmen in smartly pressed fatigues have been commanding the headlines and confounding the peacemakers.",1,1,0.6,5,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,1.0,0.0,1
google/gemini-3.1-pro-preview,Current_1870,1,0,1,0,0,0,0,SFC,1997,6370,single_focus,1,1.0,0.95,"Neither the EPA nor local air-quality officials know what, if any, measures might be required for the Bay Area",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-3.1-pro-preview,Current_1870,1,0,1,0,0,0,0,SFC,1997,6370,multi_focus_epu_first,1,1.0,0.95,"Neither the EPA nor local air-quality officials know what, if any, measures might be required for the Bay Area",1,1,0.8,5,0.0,1.0,1,1.0,1.0,1,0.0,1.0,1,1.0,0.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Current_1870,1,0,1,0,0,0,0,SFC,1997,6370,multi_focus_epu_last,1,1.0,0.9,"Neither the EPA nor local air-quality officials know what, if any, measures might be required for the Bay Area",1,1,0.4,5,1.0,0.0,1,1.0,1.0,1,1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Midcentury_5357,1,0,1,1,0,0,0,CHI,1987,5146,single_focus,0,0.0,0.7,"Though the rate freeze ""may not cure all of Edison's problems, it does remove a certain degree of uncertainty, and in that respect is beneficial,""",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-3.1-pro-preview,Midcentury_5357,1,0,1,1,0,0,0,CHI,1987,5146,multi_focus_epu_first,1,1.0,0.85,Edison plan gets mixed rating: Effect of rate increase on city's economy in dispute,1,1,0.8,5,0.0,1.0,1,0.0,0.0,1,1.0,1.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Midcentury_5357,1,0,1,1,0,0,0,CHI,1987,5146,multi_focus_epu_last,1,1.0,0.9,All agree there is a benefit from rate stability and reducing uncertainty that come from litigation,0,1,1.0,5,0.0,1.0,1,1.0,1.0,1,1.0,1.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Current_1275,0,0,0,0,0,0,0,DMNB,2009,8038,single_focus,0,1.0,1.0,Businesses are understandably reluctant to sign long-term real estate deals with the verdict on the economy still uncertain.,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-3.1-pro-preview,Current_1275,0,0,0,0,0,0,0,DMNB,2009,8038,multi_focus_epu_first,0,1.0,1.0,Businesses are understandably reluctant to sign long-term real estate deals with the verdict on the economy still uncertain.,0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Current_1275,0,0,0,0,0,0,0,DMNB,2009,8038,multi_focus_epu_last,0,1.0,1.0,Businesses are understandably reluctant to sign long-term real estate deals with the verdict on the economy still uncertain.,0,1,1.0,5,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Current_15,0,0,0,0,0,0,0,NYT,2000,1285,single_focus,0,1.0,1.0,"Instead, they are taking the huge amounts of government-provided low-cost electricity they would have used for producing aluminum and selling it back to the government for as much as 20 times what they paid.",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-3.1-pro-preview,Current_15,0,0,0,0,0,0,0,NYT,2000,1285,multi_focus_epu_first,0,1.0,0.95,"Of all the ways in which the West's electricity problems are creating havoc in the marketplace for power, here is one of the strangest: there is a fortune to be made these days in not producing aluminum.",1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Current_15,0,0,0,0,0,0,0,NYT,2000,1285,multi_focus_epu_last,0,1.0,1.0,there is a fortune to be made these days in not producing aluminum. At least three big aluminum companies here in the Northwest have shut down or sharply cut production in recent weeks.,1,1,1.0,5,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Current_50,0,0,0,0,0,0,0,MIHB,2011,6806,single_focus,0,1.0,1.0,"It's a time of a lot of unrest and uncertainty about where things are going, so it takes a while to translate that.",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-3.1-pro-preview,Current_50,0,0,0,0,0,0,0,MIHB,2011,6806,multi_focus_epu_first,0,1.0,1.0,we have yet to see how artists will interpret our economically and politically fraught times.,1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Current_50,0,0,0,0,0,0,0,MIHB,2011,6806,multi_focus_epu_last,0,1.0,1.0,"It's a time of a lot of unrest and uncertainty about where things are going, so it takes a while to translate that.",1,1,1.0,5,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Current_1945,0,0,0,0,0,0,0,LAT,2011,9505,single_focus,0,1.0,0.95,Michalak voted for Obama in 2008 and now finds herself uncertain. She works two jobs so she can pay her bills.,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-3.1-pro-preview,Current_1945,0,0,0,0,0,0,0,LAT,2011,9505,multi_focus_epu_first,0,1.0,0.9,Michalak voted for Obama in 2008 and now finds herself uncertain. She works two jobs so she can pay her bills.,1,1,0.2,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Current_1945,0,0,0,0,0,0,0,LAT,2011,9505,multi_focus_epu_last,0,1.0,0.9,Michalak voted for Obama in 2008 and now finds herself uncertain. She works two jobs so she can pay her bills.,1,1,0.8,5,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Current_1971,0,0,0,0,0,0,0,SFC,2007,8596,single_focus,0,1.0,1.0,"America is teetering on the brink of a recession, which some experts believe could be a long and crippling one, we keep hearing. But you'd never know it from the relentless, endlessly variable and apparently welcome pleas to spend ourselves deeper an",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-3.1-pro-preview,Current_1971,0,0,0,0,0,0,0,SFC,2007,8596,multi_focus_epu_first,0,1.0,0.95,"America is teetering on the brink of a recession, which some experts believe could be a long and crippling one, we keep hearing.",1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Current_1971,0,0,0,0,0,0,0,SFC,2007,8596,multi_focus_epu_last,0,1.0,1.0,"America is teetering on the brink of a recession, which some experts believe could be a long and crippling one, we keep hearing.",1,1,1.0,5,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Current_1560,1,0,1,0,1,1,0,MIHB,1992,4975,single_focus,0,0.0,0.95,"Another uncertainty is whether Russia will formally approve a Bush-Yeltsin agreement to cut each side's arsenal to 3,500 warheads by 2003.",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-3.1-pro-preview,Current_1560,1,0,1,0,1,1,0,MIHB,1992,4975,multi_focus_epu_first,1,1.0,0.85,"A major threat to Yeltsin could come as early as December, when Russia's Congress meets to endorse or repudiate his economic -reform and nuclear-disarmament policies.",1,1,0.8,5,1.0,0.0,1,1.0,1.0,1,0.0,1.0,1,1.0,1.0,1,1.0,1.0,1
google/gemini-3.1-pro-preview,Current_1560,1,0,1,0,1,1,0,MIHB,1992,4975,multi_focus_epu_last,0,0.0,0.95,"Another uncertainty is whether Russia will formally approve a Bush-Yeltsin agreement to cut each side's arsenal to 3,500 warheads by 2003.",1,1,0.8,5,0.0,1.0,1,0.0,0.0,1,0.0,1.0,1,1.0,1.0,1,1.0,1.0,1
google/gemini-3.1-pro-preview,Current_1791,1,0,1,0,0,0,0,DMNB,2000,5650,single_focus,1,1.0,0.95,"Settlement talks that fell apart over the weekend, coupled with a judge's scathing verdict late Monday, are contributing to uncertainty among investors. What was once unthinkable, a breakup of the software giant, now appears to be a possibility. And ",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-3.1-pro-preview,Current_1791,1,0,1,0,0,0,0,DMNB,2000,5650,multi_focus_epu_first,1,1.0,0.95,"Of course, everyone's attention has been focused on the federal government's antitrust case against Microsoft Corp. Settlement talks that fell apart over the weekend, coupled with a judge's scathing verdict late Monday, are contributing to uncertaint",0,1,0.6,5,1.0,0.0,1,1.0,1.0,1,1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Current_1791,1,0,1,0,0,0,0,DMNB,2000,5650,multi_focus_epu_last,1,1.0,0.95,"everyone's attention has been focused on the federal government's antitrust case against Microsoft Corp. Settlement talks that fell apart over the weekend, coupled with a judge's scathing verdict late Monday, are contributing to uncertainty among inv",0,1,0.8,5,0.0,1.0,1,1.0,1.0,1,1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Midcentury_6461,0,0,0,0,0,0,0,WPO,1988,3898,single_focus,0,1.0,0.95,"uncertain about future Pakistani support for their cause. ""No one knows what will happen.",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-3.1-pro-preview,Midcentury_6461,0,0,0,0,0,0,0,WPO,1988,3898,multi_focus_epu_first,0,1.0,0.95,"The death of Pakistani president NJphammed Zia ul-Haq in a plane crash last week has left Afghan rebels here stunned at the loss of ""our biggest friend"" and uncertain about future Pakistani support for their cSuse.",0,1,0.0,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,1.0,0.0,1
google/gemini-3.1-pro-preview,Midcentury_6461,0,0,0,0,0,0,0,WPO,1988,3898,multi_focus_epu_last,0,1.0,0.95,"The death of Pakistani president NJphammed Zia ul-Haq in a plane crash last week has left Afghan rebels here stunned at the loss of ""our biggest friend"" and uncertain about future Pakistani support for their cSuse.",0,1,0.6,5,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,1.0,0.0,1
google/gemini-3.1-pro-preview,Current_1087,1,0,1,1,1,1,0,DMNB,1995,8234,single_focus,1,1.0,1.0,All the plans are expected to be on the table when the president meets with the Republican leaders. But it was uncertain whether they would be able to turn to serious negotiations.,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-3.1-pro-preview,Current_1087,1,0,1,1,1,1,0,DMNB,1995,8234,multi_focus_epu_first,1,1.0,0.95,All the plans are expected to be on the table when the president meets with the Republican leaders. But it wasuncertainwhether they would be able to turn to serious negotiations.,1,1,0.4,5,0.0,1.0,1,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1
google/gemini-3.1-pro-preview,Current_1087,1,0,1,1,1,1,0,DMNB,1995,8234,multi_focus_epu_last,1,1.0,0.95,All the plans are expected to be on the table when the president meets with the Republican leaders. But it was uncertain whether they would be able to turn to serious negotiations.,0,1,0.4,5,0.0,1.0,1,1.0,1.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1
google/gemini-3.1-pro-preview,Current_1588,0,0,0,0,1,1,0,NYT,2003,1020,single_focus,0,1.0,0.95,"Summing up his first 12 months as president, Mr. da Silva... said his government had been forced to resort to old-fashioned fiscal discipline to stave off the economic collapse",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-3.1-pro-preview,Current_1588,0,0,0,0,1,1,0,NYT,2003,1020,multi_focus_epu_first,0,1.0,0.95,"Panicked by Mr. da Silva's past as a fiery labor leader, traders sent Brazilian bonds and the currency tumbling last fall.",1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,1.0,1,1.0,1.0,1
google/gemini-3.1-pro-preview,Current_1588,0,0,0,0,1,1,0,NYT,2003,1020,multi_focus_epu_last,0,1.0,0.9,"Panicked by Mr. da Silva's past as a fiery labor leader, traders sent Brazilian bonds and the currency tumbling last fall.",1,1,1.0,5,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,1.0,1.0,1,1.0,1.0,1
google/gemini-3.1-pro-preview,Current_1182,0,0,0,0,0,0,0,MIHB,1994,9527,single_focus,0,1.0,1.0,That's a sign investors are nervous about where the market may be headed.,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-3.1-pro-preview,Current_1182,0,0,0,0,0,0,0,MIHB,1994,9527,multi_focus_epu_first,0,1.0,1.0,"Stocks and bonds are risky, but certificates of deposit and other fixed-income investments, such as short-term Treasury bills, are paying meager returns.",1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Current_1182,0,0,0,0,0,0,0,MIHB,1994,9527,multi_focus_epu_last,0,1.0,1.0,That's a sign investors are nervous about where the market may be headed.,1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Midcentury_5796,1,0,0,1,0,0,1,NYT,2003,3594,single_focus,1,1.0,0.85,"Several companies were Interested In leasing space, he said, but he added that the uncertainty over his future was cost­ing him those contracts.",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-3.1-pro-preview,Midcentury_5796,1,0,0,1,0,0,1,NYT,2003,3594,multi_focus_epu_first,1,1.0,0.9,"Several companies were Interested In leasing space, he said, but he added that the uncertainty over his future was costing him those contracts.",0,1,0.6,5,1.0,0.0,1,1.0,0.0,1,1.0,1.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Midcentury_5796,1,0,0,1,0,0,1,NYT,2003,3594,multi_focus_epu_last,1,1.0,0.9,"Several companies were Interested In leasing space, he said, but he added that the uncertainty over his future was costing him those contracts.",0,1,0.6,5,1.0,0.0,1,1.0,0.0,1,1.0,1.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Current_1650,1,0,1,0,0,0,1,SFC,1998,8181,single_focus,0,0.0,1.0,"Like nearly every Strauss opera, ``Arabella'' has two protagonists -- the soprano and the orchestra -- and the best thing about the San Francisco Opera production that opened at the War Memorial Opera House Saturday night was finding those key roles ",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-3.1-pro-preview,Current_1650,1,0,1,0,0,0,1,SFC,1998,8181,multi_focus_epu_first,0,0.0,1.0,"Like nearly every Strauss opera, ``Arabella'' has two protagonists -- the soprano and the orchestra -- and the best thing about the San Francisco Opera production that opened at the War Memorial Opera House Saturday night was finding those key roles ",1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Current_1650,1,0,1,0,0,0,1,SFC,1998,8181,multi_focus_epu_last,0,0.0,1.0,the best thing about the San Francisco Opera production that opened at the War Memorial Opera House Saturday night was finding those key roles in gtod hands.,1,1,0.6,5,0.0,1.0,1,0.0,0.0,1,0.0,1.0,1,1.0,0.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Current_1882,0,0,0,0,0,0,0,LAT,2005,22558,single_focus,0,1.0,1.0,He's pushing for a raise in the minimum size of stripers anglers can keep.,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-3.1-pro-preview,Current_1882,0,0,0,0,0,0,0,LAT,2005,22558,multi_focus_epu_first,0,1.0,1.0,He's pushing for a raise in the minimum size of stripers anglers can keep.,1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Current_1882,0,0,0,0,0,0,0,LAT,2005,22558,multi_focus_epu_last,0,1.0,1.0,He's pushing for a raise in the minimum size of stripers anglers can keep.,1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Current_134,1,0,0,1,0,0,1,NYT,2010,8039,single_focus,0,0.0,0.95,"Then the economy collapsed, casting the airport project in a different financial context. Critics argue that there was never a need for a new airport",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-3.1-pro-preview,Current_134,1,0,0,1,0,0,1,NYT,2010,8039,multi_focus_epu_first,0,0.0,0.95,"only 10,000 acres have been legally given this status, leaving the remaining parcel's fate uncertain.",1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Current_134,1,0,0,1,0,0,1,NYT,2010,8039,multi_focus_epu_last,0,0.0,0.9,"leaving the remaining parcel's fate uncertain. ""What we had wanted them to do was create a written document where they legally put the land in a conservation trust though an easement,"" Mr. Longstreth said.",1,1,0.8,5,0.0,1.0,1,0.0,1.0,1,0.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Current_449,1,0,1,1,0,0,1,LAT,2003,22427,single_focus,0,0.0,1.0,He repeated a vow to roll back the car tax.,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-3.1-pro-preview,Current_449,1,0,1,1,0,0,1,LAT,2003,22427,multi_focus_epu_first,0,0.0,0.95,He repeated a vow to roll back the car tax.,1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Current_449,1,0,1,1,0,0,1,LAT,2003,22427,multi_focus_epu_last,0,0.0,0.95,He repeated a vow to roll back the car tax.,1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
google/gemini-3.1-pro-preview,Current_326,1,0,1,0,1,1,0,SFC,1998,4874,single_focus,0,0.0,0.9,Many investors are concerned about political uncertainty and the impact Russia's problems could have on an already fragile world economy.,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
google/gemini-3.1-pro-preview,Current_326,1,0,1,0,1,1,0,SFC,1998,4874,multi_focus_epu_first,0,0.0,0.8,Many investors are concerned about political uncertainty and the impact Russia's problems could have on an already fragile world economy.,1,1,0.2,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,1.0,1,0.0,0.0,1
google/gemini-3.1-pro-preview,Current_326,1,0,1,0,1,1,0,SFC,1998,4874,multi_focus_epu_last,0,0.0,0.9,Many investors are concerned about political uncertainty and the impact Russia's problems could have on an already fragile world economy.,1,1,0.6,5,0.0,1.0,1,0.0,0.0,1,0.0,1.0,1,1.0,1.0,1,0.0,0.0,1
